,brand,title,price,description,colour,material
1071,Cotton On,Mid Rise Capri Jegging,S$ 29.99,"Look and feel good in the mid-rise Capri Jegging. A flattering fit designed to hug the body in all the right places, this mid-rise jegging is full of stretch (the good stuff).

Searching for that feel-good second skin fit? The Mid Rise Capri Jegging is your answer. Thanks to that lightweight, stretch denim, this pair hugs your body in all the right places. You'll love the capri length if you're on the shorter side, or just want that cropped look.

- Skinny fit designed to firmly hug the body
- Mid-rise, true waistline, ultimate comfort
- Over the knee length
- Regular fly and button-up waist with belt loops
- Back pocket
- Easy fit stretches with every move",Blue,"73% Cotton, 25% Polyester, 2% Elastane"
1072,Boohoo,Sophie High Waisted Distressed Mom Jeans,S$ 52.90,"- Denim jeans with ripped detail
- Medium rise
- Relaxed fit
- Button & zip fastening
- 5-pocket style
- Belt loops
- Cotton
- Model wears a UK 8 and is 174cm tall",Blue,100% Cotton
1073,NA-KD,Chewed Hem Skinny Cropped Jeans,S$ 99.90,"- Solid tone distressed denim skinny crop jeans
- Unlined
- Skinny fit
- Button and zip fastening
- Five pocket style
- Cotton blend",Off White,"98% Cotton, 2% Elastane"
1074,NA-KD,Noos 5 Pocket Jeans,S$ 99.90,"- Pastel dyed slim fit jeans
- Mid rise
- Slim fit
- Button and zip
- 5 pocket style
- Cotton blend",Pink,92% Cotton 6% Polyester 2% Elastane
1075,Bossini,Elasticised Capri Jeans,S$ 49.90,"- Elasticised capri jeans with small vented cuffs 
- This lycra product is more flexible and elastic than ordinary elastane 
- Side pockets 
- Back pockets 
- Button and zip fastening 
- Belt loops ",Pale Indigo,"74% cotton, 24% polyester, 2% elastane denim"
1076,MISSGUIDED,Sinner High Waist Ripped Skinny Jeans,S$ 63.90,"- Solid tone ripped denim skinny jeans
- High rise
- Unlined
- Skinny fit
- Button and zip fastening
- Five pocket style
- Polyblend
- Model wears a size 8S and is 170cm tall",Black,"98% Polyester, 2% Elastane"
1077,TOPSHOP,Moto Flared Side Stripe Jamie Jeans,S$ 109.00,"- Retro-inspired side stripe wet-look design flared jeans
- High rise
- Flared fit
- Front zip and button fastening
- Five-pocket design
- Polyblend
- Model wears a size 26S and is 177cm tall",Black,"59% Polyester, 35% Cotton, 5% Elastomultiester, 1% Elastane"
1078,Boohoo,High Waist Distress Mom Jeans,S$ 52.90,"- Ripped detail mom jeans
- High rise
- Relaxed fit
- Button and zip fastening
- 5 pocket style
- Cotton blend",Mid Blue,62% Cotton.36% Polyester.2% Spandex
1079,ESPRIT,Tracksuit-Style Jeans,S$ 89.95,"- Lightweight tracksuit-style denim jeans with washed-out effect
- Sizing runs one size larger
- Mid rise
- Relaxed fit
- Elasticated waistband with drawstring ties
- Two side slit pockets
- Lyocell",Blue Medium Wash,100% Lyocell
1080,Guess,Mid Rise Skinny Jeans,S$ 279.00,"- Denim skinny jeans
- Mid rise
- Unlined
- Skinny fit
- Button and zip fastening
- Five pocket style
- Cotton blend
- Model wears a size 28 in and is 180cm tall",Black,"70% Cotton, 19% Polyester, 9% Rayon, 2% Spandex"
1081,Abercrombie & Fitch,Low Rise Ankle Jeans,S$ 144.00,"- Washed effect denim skinny jeans with raw hem
- Sizing runs one size larger
- Low rise
- Skinny fit
- Front zip and button fastening
- Five-pocket style
- Cotton blend
- Model wears a size 26 and is 174cm tall",Washed Black,"69% Cotton, 29% Polyester, 2% Elastane"
1082,Mango,Mid-Waist Lisa Jeans,S$ 59.90,"- Solid tone jeans with frayed hem
- Sizing runs one size larger
- Mid rise
- Regular fit
- Zip-fly and button fastening
- 5 pockets
- Cotton blend",Open Blue,"99% Cotton, 1% Elastane"
1083,Mango,Skinny Jeans,S$ 45.90,"- Denim skinny cut jeans
- Sizing runs one size larger
- Does not include waist belt
- Mid rise
- Skinny fit
- Button and zip fastening
- 5 pocket style
- Cotton blend",White,"99% Cotton, 1% Elastane"
1084,Free People,Penny Pull On Flare Jeans,S$ 116.00,"- Faded denim flare hem jeans
- Mid rise
- Unlined
- Regular fit
- Elasticised waistband
- 2 back pockets
- Cotton blend
- Model wears a size 26 in and is 174cm tall",Black,[]
1085,LC Waikiki,High Wasted Mom Jeans,S$ 26.90,"- Light washed mom jeans
- High rise
- Regular fit
- Front zip with button fastening
- 5 pockets
- Cotton
- Model wears a size 26 in and is 178cm tall",Indigo,100% Cotton
1086,Superdry,Phoebe Wide Leg Jeans,S$ 119.00,"- Washed effect cropped wide leg jeans
- High rise
- Relaxed fit
- Front zip and button fastening
- Five pockets
- Cotton
- Model wears a size 26 and is 174cm tall",Summer Sky Blue,100% Cotton
1087,NA-KD,Skinny Cropped Flare Jeans,S$ 99.90,"- Denim skinny flared jeans
- High rise
- Flared fit
- Front zip and button fastening
- Five-pocket style
- Cotton blend
- Model wears a size 36 and is 176cm tall",Black,"98% Cotton, 2% Elastane"
1088,Dorothy Perkins,Regular Black Darcy Ankle Grazer,S$ 63.90,"- Denim ankle grazer skinny jeans
- Mid rise
- Skinny fit
- Front zip and button fastening
- Five-pocket style
- Cotton blend
- Model wears a UK 8 and is 177cm tall",Black,"99% Cotton, 1% Lycra/Elastane"
1089,Dorothy Perkins,Khaki Utility Darcy Jeans,S$ 69.90,"- Solid tone skinny jeans
- Unlined
- Mid rise
- Skinny fit
- Front zip and button closure
- 2 side pockets
- 2 back pockets
- Cotton blend
- Model wears a UK 8 and is 174cm tall",GREEN,[]
1090,Banana Republic,Petite High Rise Skinny Jeans,S$ 133.90,"- Solid shade denim skinny jeans
- High rise
- Skinny fit
- Front zip and button fastening
- Five-pocket style
- Cotton blend
- Model wears a size 26 SHORT and is 174cm tall",Clean Rinse,"93% Cotton, 5% Polyester, 2% Elastane"
1091,ZALORA BASICS,Basic Ripped Jeans,S$ 34.90,"- Denim jeans with rip detail
- Medium rise
- Skinny fit
- Button & zip fastening
- 5-pocket style
- Cropped hem
- Belt loops
- Cotton blend",Black,98% Cotton 2% Spandex
1092,Miss Selfridge,BLACK SOFT STEFFI JEANS,S$ 79.90,"- Dark wash skinny jeans
- High rise
- Skinny fit
- Button and zip fastening
- 2 pocket design
- Cotton blend
- Model wears a size 8S and is 173cm tall",BLACK,"92% Cotton, 6% Elastomultiester, 2% Elastane"
1093,Sunnydaysweety,Distressed Ankle Length Jeans CA032518GY,S$ 85.00,"- Ankle Length
- Distressed Style
- Ripped Hem
- Slim cuting
- Two Color Choices",Grey,[]
1094,Desigual,Boho Denim Trousers,S$ 189.00,"- Floral embroidered jeans
- Mid rise
- Skinny fit
- Button and zip fastening
- 5 pockets
- Cotton blend
- Model wears a size 36 and is 174cm tall",Cemento,64% Cotton 34% Modal 2% Elastane
1095,Glamorous,Stone Wash High-rise Jeans,S$ 59.90,"- Textured high waisted jeans
- High rise
- Slim fit
- Zip and button fastening
- 5 pocket style
- Cotton blend
- Model wears an S and is 175cm tall",SNOW WASH,"98% Cotton, 2% Elastane"
1096,TOPSHOP,Petite Vintage Indigo Raw Hem Jamie Jeans,S$ 89.90,"- Solid-colour stretchy skinny jeans
- High rise
- Slim fit
- Zip-fly and button fastening
- 5 pockets
- Cotton blend",Indigo,"93% Cotton, 5% Elastomultiester, 2% Elastane"
1097,Tussah,Jenna Ripped Skinny Jeans,S$ 118.90,"- Monochrome denim skinny jeans with ripped detailing
- High rise
- Skinny fit
- Front zip and button fastening
- Five-pocket style
- Cotton blend
- Model wears a size AUS 8 and is 174cm tall",Black,"98% Cotton, 2% Elastane"
1098,Lovers + Friends,Donita Jeans(Revolve),S$ 225.00,"Self: 100% cottonPocket Lining: 100% rayon
Hand wash cold
Zip fly with button closure
4-pocket design
Pleated detail
21 at the knee narrows to 16 at the leg opening",[],[]
1099,A-IN GIRLS,Korean Slim Washed Jeans,S$ 236.25,"The latest Korean fashion A-IN Girls million lines Featured
- Import from Korea, smart choice
- Simple match, fashionistas
- Hot new, to wave to the IN
- Country of production varies by product suppliers",blue,cotton
1100,OVS,Cropped Jeans,S$ 46.90,"- Washed effect cropped slim jeans with metallic button details
- High rise
- Slim fit
- Front zip and button fastening
- Five-pocket style
- Cotton blend
- Model wears a size 44 and is 173cm tall",Medium Blue,"98% Cotton, 2% Elastane"
1101,A-IN GIRLS,Korean Slim Wild Jeans,S$ 208.95,"The latest Korean fashion A-IN Girls million lines Featured
- Import from Korea, smart choice
- Simple match, fashionistas
- Hot new, to wave to the IN
- Country of production varies by product suppliers",navy,cotton
1102,Mango,Skinny Noa Jeans,S$ 55.90,"- Solid tone skinny denim jeans
- Sizing runs one size larger
- High rise
- Unlined
- Skinny fit
- Button and zip fastening
- Five pocket style
- Cotton blend",Open Grey,"98% Cotton, 2% Elastane"
1103,OVS,Casual Skinny Jeans,S$ 46.90,"- Acid wash skinny jeans
- Mid rise
- Skinny fit
- Button and zip fastening
- 5 pocket design
- Cotton blend
- Model wears a size 40 and is 174cm tall",Medium Blue,[]
1104,MKY Clothing,MKY Plain Boyfriend Jeans In Light Blue,S$ 57.00,"Plain Boyfriend Jeans by MKY Clothing.



- boyfriend jeans

- denim

- side & back pocket
- zipper & button

- regular fit",Light Blue,Denim
1105,ZALORA,Asymmetric Fringe Hem Jeans,S$ 44.90,"- Ripped detail skinny jeans with fringed hem
- High rise
- Skinny fit
- Button and zip fastening
- 5 pockets
- Cotton blend",Navy,98% Cotton 2% Polyester
1106,TOPSHOP,Petite Mid Blue Rip Mom Jeans,S$ 99.90,"- Mom jeans with large rip detail
- Mid waist
- Regular fit
- Zip-fly and button fastening
- 5 pockets
- Cotton",Mid Denim,100% Cotton
1107,Vero Moda,Kathy High Rise Culotte Jeans,S$ 89.00,"- Denim wide leg culottes
- High rise
- Relaxed fit
- Front button fastening
- Four-pocket style
- Cotton blend
- Model wears a size 26R and is 181cm tall",Medium Blue Denim,100% Cotton
1108,Mango,Animal Print Jeans,S$ 59.90,"- Animal printed slim fit jeans
- Sizing runs one size larger
- Mid rise
- Slim fit
- Button and zip fastening
- 5 pockets
- Cotton blend",Light Beige,"97% Cotton, 3% Elastane"
1109,GRLFRND,Twiggy(Revolve),S$ 254.00,"100% cotton
Unlined
Light fading and distressed detail
Button fly
Frayed hem
Back notched waist",[],[]
1110,French Connection,Tilly Check 5 Pocket Skinny Jeans,S$ 95.90,"- Checkered print skinny jeans
- Mid rise
- Unlined
- Skinny fit
- Button and zip fastening
- Five pocket style
- Cotton blend",Bayou Green Multi,"97% Cotton, 3% Spandex"
1111,TOPSHOP,Black V-Hem Joni Jeans,S$ 79.90,"- Denim jeans with ripped detail
- High rise
- Skinny fit
- Button & zip fastening
- 2 back pockets
- V-hem
- Cotton blend",Black,"71% Cotton, 25% Polyester, 4% Elastane"
1112,Violeta by MANGO,Plus Size Slim-Fit Stella Jeans,S$ 59.90,"- High waist jeans
- High rise
- Slim fit
- Button and zip fastening
- 5 pocket style
- Cotton blend",White,"99% Cotton, 1% Elastane"
1113,River Island,Amelie Utility Jungle Jeans,S$ 81.90,"- Solid toned utility jeans
- Mid rise
- Skinny fit
- Front zip with button fastening
- 4 pockets
- Cotton blend
- Model wears a size 8R and is 174cm tall",Khaki,"98% Cotton, 2% Elastane"
1114,Vero Moda,Joana High Rise Mom Loose Jeans,S$ 79.00,"- Light wash mom style jeans
- High rise
- Relaxed fit
- Button and zip fastening
- 5 pocket design
- Cotton
- Model wears a size 28R and is 181cm tall",Light Blue Denim,100% Cotton
1115,French Connection,Skinny Velveteen 5 Pocket Jeans,S$ 163.90,"- Solid tone velvet textured skinny jeans
- Mid rise
- Unlined
- Skinny fit
- Button and zip fastening
- Five pocket style
- Cotton blend",Black,"98% Cotton, 2% Elastane"
1116,Mango,Sayana Straight Jeans,S$ 59.90,"- Solid tone straight crop denim jeans with frayed hem
- Sizing runs one size larger
- Mid rise
- Unlined
- Regular fit
- Button and zip fastening
- Five pocket style
- Organic cotton",Open Blue,100% Organic Cotton
1117,Noppies,Maternity Avi Skinny Fit Jeans,S$ 106.90,"- Monochrome skinny jeans
- Low rise
- Skinny fit
- Elasticised belly band
- Cotton blend
- Model wears a size W2630 and is 175cm tall",Everyday Black,[]
1118,A-IN GIRLS,Elastic Waist Fashion Cropped Jeans,S$ 225.00,"The Latest Korean Fashion Hot Selection
- Easy To Match
- Hot & New
- Temperamental Lady
- The Product Is Manufactured Differently Depending On The Supplier",blue,"78% Cotton, 20.5% Polyester, 1.5% Spandex"
1119,Cotton On,Mid Rise Capri Jeggings,S$ 29.99,"- Solid coloured jeggings
- Mid rise
- Skinny fit
- Button and zip fastening
- 2 pocket design
- Cotton blend
- Model wears a size AUS 8 and is 177cm tall",Burnt Olive Khaki,"73% Cotton, 25% Polyester, 2% Elastane"
1120,ESPRIT,Buttoned Jeans,S$ 99.95,"- Dark wash slim jeans
- Sizing runs one size larger
- High rise
- Slim fit
- Button fastening
- 4 pocket design
- Cotton blend
- Model wears a size W2626 and is 176cm tall",Blue Dark Wash,"97% Cotton, 3% Elastane"
1121,Dorothy Perkins,Petite Ultra Blue Harper Jean,S$ 63.90,"- Solid tone thread detail skinny jeans
- High rise
- Skinny fit
- Button and zip fastening
- 5 pocket design
- Cotton blend
- Model wears a UK 8 and is 172cm tall",Blue,[]
1122,Guess,Guess Classic 1981 High-Rise Cropped Flare Jeans,S$ 159.00,"- Distressed effect cropped flared hem jeans
- High rise
- Flared fit
- Front zip and button fastening
- Five-pocket style
- Cotton blend
- Model wears an M and is 175cm tall",Blue,"73% Cotton, 20% Lyocell, 5% Elasterrell, 2% Spandex"
1123,LC Waikiki,Short-Leg Cigarette Jeans,S$ 35.90,"- Solid hue jeans
- Mid rise
- Regular fit
- Front zip with button fastening
- 5 pockets
- Cotton blend
- Model wears a size 40 in and is 173cm tall",Dusty Rose,Cotton blend
1124,ICHI,Erin Skinny Jeans,S$ 87.90,"- Faded dark wash denim skinny jeans
- Mid rise
- Skinny fit
- Front zip and button fastening
- Five-pocket style
- Cotton blend
- Model wears a size 26 in and is 175cm tall",Dark Washed Grey,"98% Cotton, 2% Elastane"
1125,ESPRIT,Pants Denim Length Service,S$ 119.95,"- Solid dark tone stretchy jeans
- Sizing runs one size larger
- Mid rise
- Slim fit
- Button and zip fastening
- 5 pocket style
- Cotton blend
- Model wears a size W27/26 and is 175cm tall",Blue Rinse,"86% COTTON,13% POLYESTER,1% ELASTANE, GVK826R35-8TJ OCS"
1126,A-IN GIRLS,High-Waisted Tassel Washed Jeans,S$ 236.25,"The Latest Korean Fashion Hot Selection
- Easy To Match
- Hot & New
- Temperamental Lady
- The Product Is Manufactured Differently Depending On The Supplier",blue,"73.5% cotton, 25% polyester, 1.5% spandex"
1127,OVS,Dark Blue Jeans,S$ 39.90,"- Dark toned jeans
- Mid rise
- Regular fit
- Front zip with button fastening
- 5 pockets
- Cotton blend
- Model wears a size 40 and is 174cm tall",Dark Blue,"73% Cotton, 25% Polyester, 2% Elastane"
1128,Dorothy Perkins,Eden Lightweight Jeggings,S$ 49.90,"- Solid tone plain jeggings
- Unlined
- High rise
- Skinny fit
- Elastic waistband
- Faux side pockets
- 2 back pockets
- Cotton blend
- Model wears a UK 8 and is 174cm tall",BLACK,"76% Cotton, 22% Polyester, 2% Lycra/Elastane"
1129,Miss Selfridge,BLACK SOFT STEFFI JEANS,S$ 79.90,"- Dark wash skinny jeans
- High rise
- Skinny fit
- Button and zip fastening
- 2 pocket design
- Cotton blend
- Model wears a size 8S and is 173cm tall",BLACK,"92% Cotton, 6% Elastomultiester, 2% Elastane"
1130,Boohoo,Sophie High Waisted Distressed Mom Jeans,S$ 52.90,"- Denim jeans with ripped detail
- Medium rise
- Relaxed fit
- Button & zip fastening
- 5-pocket style
- Belt loops
- Cotton
- Model wears a UK 8 and is 174cm tall",Blue,100% Cotton
1131,TOPSHOP,Mid Blue Super Ripped Joni Jeans,S$ 79.90,"- Solid toned ripped jeans
- Mid rise
- Skinny fit
- Front zip with button fastening
- 2 back pockets
- Cotton blend",Mid Denim,"69% Cotton, 27% Polyester, 4% Elastane"
1132,superdown,Ashley High Rise Jeans(Revolve),S$ 105.00,"76% cotton 18% viscose 6% poly
Hand wash cold
Zip fly with button closure
5-pocket design
Light fading and whiskering throughout
Intentionally distressed areas throughout",[],[]
1133,Superdry,Cassie Skinny,S$ 119.00,"- Solid tone plain denim jeans
- Mid rise
- Skinny fit
- Zip-fly and button fastening
- 5 pockets
- Cotton blend
- Model wears a size 26S and is 175cm tall",Carnival Night,[]
1134,Superdry,Phoebe Wide Leg Jeans,S$ 119.00,"- Washed effect cropped wide leg jeans
- High rise
- Relaxed fit
- Front zip and button fastening
- Five pockets
- Cotton
- Model wears a size 26 and is 174cm tall",Summer Sky Blue,100% Cotton
1135,by the way,Tally Step Hem Jeans(Revolve),S$ 102.00,"97% cotton 3% spandex
Hand wash cold
Zip fly with button closure
5-pocket design
Frayed step hem with side slits
Runs large, size down",[],[]
1136,Only CARMAKOMA,Plus Size Storm Push Up High Waist Jeans,S$ 59.00,"- Solid tone plain skinny jeans
- Unlined
- High rise
- Skinny fit
- Front zip and button closure
- 5-pocket design
- Viscose blend
- Model wears a size 46 and is 172cm tall",Medium Blue Denim,"53% Viscose, 29% Cotton, 17% Polyester, 1% Elastane"
1137,Cotton On,Stretch Mom Jean,S$ 49.99,"high rise 90s stretch jean

Throw it back in style with the High Rise 90s Stretch Jean. A relaxed fit with room to move, this high rise jean has distressed detail throughout for that worn-in look you love so much.

- High rise, sits above hips
- Vintage look and feel
- Comfort stretch for a little extra give
- Fitted through hips & thigh with a tapered leg
- Ankle grazer length",Blue,"63% Cotton, 32% Polyester, 3% Rayon, 2% Elastane"
1138,FOREVER 21,Ripped High Rise Skinny Jeans,S$ 42.90,"- Ripped knee detail denim skinny jeans
- High rise
- Skinny fit
- Front zip and button fastening
- Two back pockets
- Cotton blend",Light Denim,"89% Cotton, 9% Polyester, 2% Spandex"
1139,MKY Clothing,Low Waist Skinny Jeans,S$ 48.00,"Low Waist Skinny Jeans by MKY Clothing.

- low waist skinny jeans
- strech denim
- side pocket
- denim
- regular fit",Navy,Denim
1140,Cotton On,Mid Rise Grazer Skinny Jeans,S$ 49.95,"- Solid-tone plain crop jeans
- Unlined
- Mid rise
- Skinny fit
- Front zip and button closure
- 5-pocket style
- Cotton blend
- Model wears a size AUS 8 and is 174cm tall",Core Black,Cotton
1141,MKY Clothing,Highwaist Skinny Jeans No Pocket In Light Blue,S$ 41.00,"Highwaist Skinny Jeans No Pocket by MKY Clothing.

- skinny jeans
- strech denim
- no pocket
- regular fit",Light Blue,Denim
1142,Diesel,D-Rifty Straight Jeans,S$ 495.00,"Slim style with a low waist and a clean, classic attitude. The new fifth pocket design is inspired by Diesel archives.
-Stretch
-Lyocell
-Treated
-Light blue
-Slim
-Low waist
-Zip fly
-Made in Italy",Lgt Den,[]
1143,Something Borrowed,High Waist Cuff Slit Skinny Jeans,S$ 47.90,"- Asymmetric washed denim jeans
- High rise
- Skinny fit
- Button & zip fastening
- 4-pocket style
- Asymmetrical hem
- Cotton blend",Light Blue,90% Cotton 10% Polyester
1144,A-IN GIRLS,Elasticated Waist-Stitched Checkered Jeans,S$ 236.25,"The Latest Korean Fashion Hot Selection
- Easy To Match
- Hot & New
- Temperamental Lady
- The Product Is Manufactured Differently Depending On The Supplier",blue,"77.5% cotton, 21% polyester, 1.5% spandex"
