,brand,title,price,description,colour,material
119,LNDR,Flare Knitwear Top,S$ 498.90,"- Colourblock training sweater
- Round neckline
- Relaxed fit
- Extrafine Merino
- Model wears an S and is 170cm tall",Grey Marl,100% Extrafine Merino
120,ZALORA BASICS,Basic Front Tie Cardigan,S$ 29.90,"- Cropped cardigan with tie detail
- V-neckline
- Regular fit
- Front self-tie fastening
- Long flute sleeves
- Ruffled crop hem
- Polyester",White,100% Polyester
121,A-IN GIRLS,Fashion Striped Hooded Sweater,S$ 208.95,"The Latest Korean Fashion Hot Selection
- Easy To Match
- Hot & New
- Temperamental Lady
- The Product Is Manufactured Differently Depending On The Supplier","beige,navy","49% Viscose, 30.5% Polyester, 20.5% Nylon"
122,Something Borrowed,Colorblock Roll Neck Chunky Knit Sweater,S$ 44.90,"- Multi toned knit sweater
- Unlined
- High neckline
- Regular fit
- Acrylic",Navy/Cream/Mustard,100% Acrylic
123,DeFacto,DeFacto Woman Pullover,S$ 34.90,"DeFacto Woman Pullover
Gender: Female SubCatType: Cardigans & Knitwear Leather Type: Acrylic 80%, Polyester 20% Gender: Women Material: Acrylic 80%, Polyester 20% Main Material: Acrylic 80%, Polyester 20% Inner Material: Inner Material",Red,[]
124,Zalia,Color Block Knit Cardigan,S$ 34.90,"- Multi-tone button front knitted cardigan
- V-neckline
- Unlined
- Regular fit
- Front button fastening
- Acrylic",Black/white match with yellow piping,100% Acrylic
125,A-IN GIRLS,Striped Stitching Hooded Knit Jacket,S$ 288.75,"The Latest Korean Fashion Hot Selection
- Easy To Match
- Hot & New
- Temperamental Lady
- The Product Is Manufactured Differently Depending On The Supplier","black,white","51% Viscose, 28.5% Polyester, 20.5% Nylon"
126,A-IN GIRLS,Fashion Printed Striped Sweater,S$ 208.95,"The Latest Korean Fashion Hot Selection
- Easy To Match
- Hot & New
- Temperamental Lady
- The Product Is Manufactured Differently Depending On The Supplier","black,white",Blend
127,Pieces,Haya Long Sleeve O-Neck Knit Sweater,S$ 69.00,"- Solid tone pom pom detail knitted sweater
- Round neckline
- Regular fit
- Acrylic blend
- Model wears an S and is 177cm tall",Cloud Dancer,"87% Acrylic, 10% Nylon, 3% Elastane"
128,Mango,Ribbed Knit Jumper,S$ 55.90,"- Solid tone textured knit jumper
- Sizing runs one size larger
- Boat neckline
- Unlined
- Regular fit
- Slip on style
- Polyamide blend",Black,"51% Polyamide, 49% Viscose"
129,Dorothy Perkins,Silver Shimmer Cover Up,S$ 69.90,"- Cover up with metallic reflective borders
- Unlined
- Regular fit
- Slip on style
- Polyester
- Model wears an S and is 178cm tall",METALLIC,[]
130,OVS,Knitted Ribbed Pullover,S$ 42.90,"- Solid tone knitted textured pullover
- Round neckline
- Regular fit
- Acrylic blend
- Model wears an S and is 177cm tall",Charisma,"59% Acrylic, 25% Polyamide,16% Polyester"
131,LPA,Nanette Sweater(Revolve),S$ 182.00,"65% viscose 35% nylon
Hand wash cold
Rib knit fabric
Partial button loop closure
Imported",Brown,[]
132,A-IN GIRLS,Wavy Hem Knitwear,S$ 183.75,"The Latest Korean Fashion Hot Selection

- Easy To Match
- Hot & New
- Temperamental Lady

- The Product Is Manufactured Differently Depending On The Supplier",brown,"51% Viscose, 29.5% Polyester, 19.5% Nylon"
133,A-IN GIRLS,Fashion Button Stripe Sweater,S$ 190.00,"The Latest Korean Fashion Hot Selection
- Easy To Match
- Hot & New
- Temperamental Lady
- The Product Is Manufactured Differently Depending On The Supplier",brown,"51.5% viscose, 30% polyester, 18.5% nylon"
134,OVS,Knitted Hooded Sweater,S$ 46.90,"- Solid tone hooded knitted sweatshirt
- Hood neckline
- Relaxed fit
- Acrylic blend
- Model wears an S and is 174cm tall",Black,Blend
135,A-IN GIRLS,Casual Wild Hooded Knitted Jacket,S$ 208.95,"The latest Korean fashion hot selection
- Korean fashion, smart choice
- easy to match, fashion up to people
- hot new, to the tide to IN
- The product is manufactured differently depending on the supplier",black,"52% Viscose Fiber, 27.5% Polyester Fiber, 20.5% Nylon"
136,Supre,Mia V Neck Jumper,S$ 45.00,"- Solid shade knitted jumper
- V-neckline
- Regular fit
- Slip-on style
- Long sleeves
- Acrylic blend
- Model wears an S/M and is 175cm tall",Charcoal Grey,Blend
137,Tularosa,Kate Sweater(Revolve),S$ 197.00,"Off-duty or on-call, Tularosa's Kate Sweater offers a classic style made effortless for every day
Chunky ribbed knit meets at a perfectly relaxed V-neckline and descends into a slouchy fit that you'll want to live in all season long",Tan,[]
138,ZALORA BASICS,Basic Batwing Jumper,S$ 29.90,"- Solid tone batwing sleeve knit jumper
- High neckline
- Unlined
- Regular fit
- Slip on style
- Polyester
- Model wears an S and is 177cm tall",Light Grey Marl,100% Polyester
139,Calvin Klein,Pullover With Piping - Calvin Klein Performance,S$ 179.00,"- Brand print hem band pullover with piping
- Crew neckline
- Unlined
- Regular fit
- Slip on style
- VIscose blend
- Model wears an S and is 174cm tall",CK Black,"68% Viscose, 27% Polyamide, 5% Elastane"
140,Lovers + Friends,Walt Sweater(Revolve),S$ 211.00,"65% nylon 35% viscose
Hand wash cold
Back cut-out detail
Knit fabric
Imported",Black,[]
141,Dorothy Perkins,Lime Button Cuff Crew Neck Jumper,S$ 49.90,"- Solid tone pull on jumper with ribbed hem
- Round neckline
- Regular fit
- Unlined
- Slip on style
- Viscose blend
- Model wears a UK 8 and is 173cm tall",Green,"81% Viscose, 19% Nylon"
142,Mango,Cable-Knit Sweater,S$ 55.90,"- Solid hue cable stitch sweater
- Sizing runs one size larger
- Round neckline
- Regular fit
- Slip-on style
- Long dropped sleeves
- Ribbed hem & cuffs
- Acrylic",Medium Brown,100% Acrylic
143,Lovers + Friends,Amara Wrap Sweater(Revolve),S$ 239.00,"87% rayon 13% nylon
Hand wash cold
Knit fabric
Wrap styling with tie closure
Imported",Taupe,[]
144,French Connection,Tazia Gemni Cardigan,S$ 139.90,"- Melange hued knitted longline cardigan
- V-neckline
- Unlined
- Relaxed fit
- Front button fastening
- Two side pockets
- Acrylic blend
- Model wears an S and is 174cm tall",Blck/chrcoal M/blck,"49% Acrylic, 26% Polyamide, 14% Cotton, 7% Wool, 4% Elastane"
145,Cotton On,Angie Boxy Button Through Cardi,S$ 24.99,"- Melange boxy woven cardigan
- V-neckline
- Unlined
- Relaxed fit
- Front button fastening
- Polyblend
- Model wears an S and is 173cm tall",MOONLIGHT TWIST,[]
146,ONLY,Hanni Long Sleeve Button V-Neck Cardigan,S$ 69.00,"- Melange knitted button through cardigan
- V-neckline
- Regular fit
- Button fastening
- Acrylic blend
- Model wears an S and is 173cm tall",Golden Yellow,"76% Acrylic, 14% Nylon, 10% Polyester"
147,Lovers + Friends,Marina Sweater(Revolve),S$ 225.00,"91% rayon 9% nylon
Hand wash cold
Asymmetric neckline
Knit fabric
Ribbed trim
Imported",Black,[]
148,Junarose,Plus Size Fluf Knit Pullover,S$ 56.90,"- Solid toned pullover with frilled details
- Round neckline
- Unlined
- Regular fit
- Polyester
- Model wears an XS and is 170cm tall",Magenta,100% Polyester
149,Happy Vibes,Rossy Midi Kimono Cardigan,S$ 32.90,"- Flared Sleeve
- Soft Material
- Relaxed Fit
- Suitable for Singapore weather",Navy,Bubble Chiffon
150,superdown,Reese Crew Neck Sweater(Revolve),S$ 88.00,"60% acrylic 40% nylon
Hand wash cold
Imported",Cream,[]
151,London Rag,Crew Neck Oversize Sweater With Ribbed Bottom And Cuffs,S$ 106.00,"- Pullover style 
- Warm and Cozy
- Ribbed neck, hem and cuffs  Long sleeves 
- Round neckline 
- Oversized Lounge Wear
- CL7510",Coral,[]
152,Miss Selfridge,Camel Square Neck Jumper,S$ 73.90,"- Solid tone knitted sweater
- Scoop neckline
- Slim fit
- Viscose blend
- Model wears a UK 8 and is 173cm tall",Taupe/Beige,"70% Viscose, 30% Nylon"
153,Privacy Please,Emina Sweater(Revolve),S$ 197.00,"40% cotton 35% nylon 25% acrylic
Hand wash cold
Imported",Green,[]
154,Brave Soul,Sheer Open Cardigan,S$ 59.90,"- Monochrome sheer kaftan cardigan
- Open front
- Unlined
- Longline fit
- Waist tie fastening
- Polyester
- Model wears an S and is 181cm tall",White,100% Polyester
155,Lovers + Friends,Ukulele Dress(Revolve),S$ 225.00,"73% acrylic 27% poly
Hand wash cold
Unlined
Open knit fabric with lurex detail
Partial front button closure
Scalloped hem",Purple,[]
156,Lovers + Friends,Linny Sweater(Revolve),S$ 178.00,"100% acrylic
Hand wash cold
Rib knit fabric
Adjustable ruched sleeve
Imported",Tan,[]
157,Violeta by MANGO,Plus Size Fine-Knit Cardigan,S$ 59.90,"- Solid tone knitted cardigan
- Open neckline
- Regular fit
- Viscose blend",Bright Blue,"76% Viscose, 24% Polyamide"
158,Zalia,Panel Kimono And Trouser Co-Ord Set,S$ 54.90,"Top
- Dual tone floral print kimono style cardigan
- Open neckline
- Unlined
- Regular fit
- Slip on style
- Polyester

Bottom
- Dual tone floral print trousers
- High rise
- Unlined
- Regular fit
- Elasticised waistband
- Polyester",Black/Orange,100% Polyester Woven
159,LPA,Russo Duster(Revolve),S$ 268.00,"60% acrylic 40% cotton
Hand wash cold
Knit fabric
Front button closure
Waist tie
Imported",Cream,[]
160,TOPSHOP,Oatmeal Knitted Crew Neck Jumper,S$ 79.90,"- Solid shade ribbed jumper
- Round neckline
- Relaxed fit
- Slip on style
- Acrylic blend",OATMEAL,"89% Acrylic, 11% Polyester"
161,Its Me,Gentle Color Matching V-Neck Knit Dress,S$ 299.00,"- Trendy V-Neck
- Vertical Stripe Design
- Commuter Long-Sleeved
- Pink Apricot Color
- Wide-Brimmed Mid-High Waist
- Threshold Button Can Be Solved
- Lower Skirt Button Unsolvable
- Elegant Skirt Put","beige,pink","60% Viscose, 40% Polyester"
162,ZALIA BASICS,Basic Cardigan,S$ 24.90,"- Solid hue longline knit cardigan
- Open-front neckline
- Regular fit
- Slip-on style
- Long sleeves
- Polyester",Navy,100% Polyester
163,Brave Soul,Button Through Cardigan,S$ 39.90,"- Solid tone plain buttoned cardigan
- Unlined
- V neckline
- Regular fit
- Front button closure
- Acrylic
- Model wears an S and is 174cm tall",Rich Brown,100% Acrylic
164,ICHI,Emma Cardigan,S$ 123.90,"- Solid shade belted knitted cardigan
- V-neckline
- Unlined
- Regular fit
- Front button and adjustable belt fastening
- Wool blend
- Model wears an S and is 175cm tall",Tapioca,"50% Wool, 50% Acrylic"
165,Tularosa,Macie Sweater(Revolve),S$ 221.00,"77% acrylic 20% nylon 3% spandex
Hand wash cold
Cable knit fabric
Imported",Brown,[]
166,Something Borrowed,Waist Tie Kimono,S$ 39.90,"- Printed longline kimono
- Unlined
- Relaxed fit
- Waist tie fastening
- Polyester
- Model wears an S and is 172cm tall",Black Base,Polyester
167,Lovers + Friends,Tie Dye Crop Hoodie(Revolve),S$ 214.00,"100% cotton
Fleece fabric
Kangaroo pocket
Raw cut hem
Made in USA",Pink,[]
168,ESPRIT,Sweaters Cardigan Long Sleeve,S$ 99.95,"- Solid tone button up knitted cardigan
- Sizing runs one size larger
- V-neckline
- Regular fit
- Button fastening
- Linen blend
- Model wears an S and is 174cm tall",Cinnamon,Blend
169,Majorelle,Pamela Sweater(Revolve),S$ 221.00,"64% acrylic 16% nylon 12% poly 8% wool
Hand wash cold
Knit fabric
Foldover neckline
Lurex and sequin detail
Imported",Pink,[]
170,Its Me,(2pcs) Openwork Knit Sweater + Suspender Skirt,S$ 349.00,"- Simple Round Neck
- White Outer Seam Line Design
- Openwork Hole Knit
- Micro-Sleeve Long Sleeve Personality Strap
- Comfortable Elastic Waist
- Elegant Mesh Skirt
- Have Lining",pink,"Fabric: 91.7% Polyester Fiber, 8.3% Spandex; Lining: 90.5% Polyester Fiber, 9.5% Spandex;"
171,Wallis,Black Contrast Trim Cardigan,S$ 79.00,"- Embellished detail cardigan
- Sizing runs one size larger
- Round neckline
- Unlined
- Loose fit
- Viscose blend
- Model wears an S and is 173cm tall",Black,"84% Viscose, 16% Nylon"
172,A-IN GIRLS,Loose Fringed Hooded Sweater,S$ 288.75,"[Elements Of Design] Hooded Collar / Drawstring Design / Drop Shoulder Long Sleeve / Tassel Hem / No Lining (**The Chinese Version Shall Prevail)

【設計物語】衛衣有一種與生俱來的休閒感，它始終保持著一種青春活力，可愛流蘇下擺，張揚著街頭範的個性，將都市美少女襯托得元氣滿滿，輕鬆簡單的搭配都可以街拍",red,100% Acrylic
173,Lovers + Friends,Janice Sweater(Revolve),S$ 207.00,"70% acrylic 20% poly 5% nylon
Hand wash cold
Foldover neckline
Flared sleeves
Knit fabric
Imported",Tan,[]
174,Vero Moda,Bloma O-Neck Pullover,S$ 49.00,"- Colour blocked stripe knitted pullover
- Round neckline
- Unlined
- Regular fit
- Slip on
- Acrylic blend
- Model wears an S and is 174cm tall",Ponderosa Pine,"58% Acrylic, 32% Nylon, 5% Alpaca Wool, 5% Wool"
175,Violeta by MANGO,Plus Size Metallic Detail Cardigan,S$ 59.90,"- Solid tone metallic trim knit cardigan
- V neckline
- Unlined
- Regular fit
- Button fastening
- Viscose blend",Navy,"58% Viscose, 25% Polyester, 17% Cotton"
176,ESPRIT,Leopard Sweaters Long Sleeves,S$ 99.95,"- V leopard panels knitted sweater
- Sizing runs one size larger
- Round neckline
- Relaxed fit
- Pullover
- Long sleeves
- Rib sleeves
- Rib hem
- Polyamide blend",Navy,"85% Polyamide, 15% Wool"
177,FORCAST,Angeline Mock Neck Knit Top,S$ 44.99,"- Knitted top with 3/4 sleeves
- High neckline
- Slim fit
- Slip on style
- Viscose blend",khaki,"85% Viscose, 15% Nylon"
178,ICHI,Kava Basic V Neck Knit Top,S$ 66.90,"- Solid tone knitted top
- V-neckline
- Regular fit
- Viscose blend
- Model wears an S and is 174cm tall",Port Royale,"50% Viscose, 27% Polyamide, 23% Polyester"
179,Tularosa,Peachy Sweater(Revolve),S$ 221.00,"70% acrylic 30% wool
Hand wash cold
Knit fabric
Cable knit sleeves with ribbed trim throughout
Imported",Cream,[]
180,A-IN GIRLS,Fashion Stitching Striped T-Shirt,S$ 175.00,"The Latest Korean Fashion Hot Selection
- Easy To Match
- Hot & New
- Temperamental Lady
- The Product Is Manufactured Differently Depending On The Supplier",multi,"45% Viscose, 41.5% Cotton, 13.5% Spandex"
181,Mango,Contrasting Knit Sweater,S$ 59.90,"- Solid tone turtleneck knit sweater
- Sizing runs one size larger
- Turtleneck neckline
- Relaxed fit
- Acrylic blend",Black,"53% Acrylic, 23% Cotton, 17% Polyester, 6% Polyamide, 1% Elastane"
182,Mango,Ribbed Knit Sweater,S$ 49.90,"- Solid tone rib textured sweater
- Sizing runs one size larger
- Round neckline
- Unlined
- Slim fit
- Slip on style
- Viscose blend",Light Pastel Blue,"70% Viscose, 20% Polyester, 10% Polyamide"
183,Tularosa,Trulia Sweater(Revolve),S$ 211.00,"70% rayon 30% cotton
Hand wash cold
Rib knit fabric
Puff shoulder
Imported",Red,[]
184,A-IN GIRLS,Cute Patterned Round Neck Sweater,S$ 190.00,"The Latest Korean Fashion Hot Selection
- Easy To Match
- Hot & New
- Temperamental Lady
- The Product Is Manufactured Differently Depending On The Supplier","beige,black",100% Cotton
185,Lovers + Friends,Elliot Sweater(Revolve),S$ 225.00,"100% acrylic
Hand wash cold
Intentionally distressed areas
Ribbed knit trim
Imported",White,[]
186,Mango,Chunky-Knit Sweater,S$ 79.90,"- Solid tone knit texture sweater
- Sizing runs one size larger
- High neckline
- Unlined
- Regular fit
- Slip on style
- Acrylic blend",Light Beige,"53% Acrylic, 32% Polyamide, 15% Wool"
187,Vero Moda,Doffylurex Long Sleeve O-Neck Sweater,S$ 49.00,"- Metallic knitted sweater
- Round neckline
- Regular fit
- Polyblend
- Model wears an S and is 175cm tall",Tobacco Brown,"94% Polyester, 3% Elastane, 3% Nylon"
188,DeFacto,DeFacto Woman Poncho,S$ 44.90,"DeFacto Woman Poncho
Gender: Female SubCatType: Cardigans & Knitwear Main Material: Acrylic 100% Internal Material: Without Internal Skin Type: Acrylic 100% Gender: Woman Material: Acrylic 100%",Black,[]
189,Mango,Metallic Details Sweater,S$ 99.90,"- Knit sweater with metallic thread
- Sizing runs one size larger
- Round neckline
- Regular fit
- Slip-on style
- Long puffed sleeves
- Ribbed hem & cuffs
- Polyester blend",Medium Grey,"47% Polyester, 37% Acrylic, 10% Polyamide, 6% Wool"
190,London Rag,Turtleneck Solid Sweater,S$ 82.00,"- Body fit
- Solid casual sweaters
- Slip-on style 
- Full sleeve
- Warm and comforting 
- CL7517",Burgundy,[]
191,Yans Creation,Namita Cardigan,S$ 92.90,"- Embroidered detail longline cardigan
- Open neckline
- Unlined
- Relaxed fit
- Slip on style
- Polyblend
- Model wears an S and is 176cm tall",Grey,Polyblend
192,superdown,Meghan Crop Sweatshirt(Revolve),S$ 88.00,"100% cotton
Hand wash cold
French terry fabric
Imported",Gray,[]
193,Kodz,Ribbed Knit Top,S$ 41.90,"- Knitted top with rib detail
- Round neckline
- Regular fit
- Back zip fastening
- Sleeveless
- Side hem splits
- Polyblend",Blue,100% Polyblend
194,House of Harlow 1960,X REVOLVE Tamika Sweater(Revolve),S$ 235.00,"97% cotton 2% acrylic 1% nylon
Hand wash cold
Rib knit fabric
Puff shoulder
Fringe trim
Imported",White,[]
195,ZALIA BASICS,Basic Cardigan,S$ 24.90,"- Solid hue longline knit cardigan
- Open-front neckline
- Regular fit
- Slip-on style
- Long sleeves
- Polyester",Brown,100% Polyester
196,ONLY,Nala New L/S Pullover,S$ 68.90,"- Multi toned pullover
- Crew neckline
- Unlined
- Regular fit
- Acrylic blend
- Model wears an S and is 174cm tall",Rose Tan/High Risk Red,Blend
197,WAREHOUSE,Rib Scoop Neck Jumper,S$ 89.90,"- Ribbed jumper with decorative button detail
- Scoop neckline
- Unlined
- Slim fit
- Viscose blend
- Model wears a UK 8 and is 173cm tall",Cream,"69% Viscose, 31% Polyester"
198,ICHI,Zini Sweatshirt,S$ 70.90,"- Knit sweater with metallic detail
- Round neckline
- Regular fit
- Slip-on style
- Long cuffed sleeves
- Side hem splits
- Polyester blend
- Model wears an S and is 175cm tall",Total Eclipse,"69% Polyester, 24% Cotton, 6% Metallic Yarn, 1% Elastane"
199,GRLFRND,Marco Sweater(Revolve),S$ 225.00,"64% viscose 34% poly
Dry clean only
Lurex knit fabric
Imported",Dark Green,[]
200,A-IN GIRLS,Striped Colorblock Sweater Coat,S$ 199.00,"The Latest Korean Fashion Hot Selection
- Easy To Match
- Hot & New
- Temperamental Lady
- The Product Is Manufactured Differently Depending On The Supplier",multi,100% cotton
201,ZALORA,Plus Size Contrast Border Kimono,S$ 44.90,"- Printed kimono with waist tie
- V-neckline
- Regular fit
- Self-tie waist closure
- Half sleeves
- Polyester",Mustard/Multi,100% Polyester
202,Banana Republic,Merino Crew Neck Knit Sweater,S$ 104.90,"- Monochrome 3/4 sleeve knitted sweater
- Crew neckline
- Unlined
- Regular fit
- Slip on
- Merino wool",Black,100% Merino Wool
203,L'Academie,The Ashley Sweater(Revolve),S$ 182.00,"50% acrylic 20% nylon 15% viscose 15% poly
Hand wash cold
Knit fabric
Puff shoulders
Imported",Yellow,[]
204,WAREHOUSE,Teardrop Stitch Funnel Jumper,S$ 99.90,"- High neck openwork stitch jumper
- High neckline
- Regular fit
- Viscose blend
- Model wears a UK 8 and is 173cm tall",Light Pink,"70% Viscose, 30% Polyester"
205,DeFacto,DeFacto Woman Cardigan,S$ 34.90,"DeFacto Woman Cardigan
Gender: Female SubCatType: Cardigans & Knitwear Main Material: Metal Fiber 13%, Viscose 25%, Polyester 62% Internal Material: Without Material Leather Type: Metal Fiber 13%, Viscose 25%, Polyester 62% Gender: Women Material: Metal Fiber 13%, Viscose 25%, Polyester 62%",Black,[]
