,brand,title,price,description,colour,material
600,Pomelo,Double Breasted Houndstooth Blazer - Pink,S$ 59.00,"- Polyester
- Spandex
- Relaxed fit on the body
- Includes a double breasted button closure
- Includes front pockets
- Vintage houndstooth print",Pink,"97% Polyester, 3% Spandex"
601,ZALORA,Cropped Blazer,S$ 39.90,"- Solid hue unstructured blazer
- Notch lapels
- Regular fit
- Front hook fastening
- Quarter sleeves
- Cropped hem
- Decorative flaps
- Polyester",Deep Grey,100% Polyester
602,Sunnydaysweety,A Buttoned Medium And Long Sleeve Casual Suit For Women CA100809BW,S$ 110.00,"- the single grain of buckle design
-Article twill
- simple and easy",brown,97%Polyester 3%Spandex
603,ESPRIT,Casual Tied Blazer,S$ 199.95,"- Solid tone blazer with sash detail
- Sizing runs one size larger
- Lined
- Peak lapel neckline
- Regular fit
- Self tie fastening
- 2 sewn front pockets
- Polyester
- Model wears a size 36 and is 176cm tall",Navy,[]
604,Mango,Double-Breasted Structured Blazer,S$ 89.90,"- Solid shade structured blazer with contrast trims
- Sizing runs one size larger
- Open neckline
- Lined
- Regular fit
- Polyester",White,100% Polyester
605,Banana Republic,Tattersol Sloan Suit,S$ 273.90,"- Checkered suit jacket
- Notch collar neckline
- Lined
- Slim fit
- Button fastening
- Cotton blend
- Model wears an S and is 174cm tall",Brown Multi,Cotton blend
606,Banana Republic,Classic Glenplaid Blazer,S$ 270.90,"- Houndstooth print classic structured blazer
- Lapel neckline
- Lined
- Regular fit
- Front button fastening
- Cotton blend",Black,"54% Cotton, 41% Viscose, 5% Elastane"
607,Pomelo,Double Button Short Sleeves Shirt - Pink,S$ 34.00,"- Polyester
- Includes a double button closure
- Short sleeves
- Fits loosely on the body
The Model has height: 178 cm and Bust / Waist / Hips: 79-63-89 cm.
She is wearing a size S.
This item is in Pomelo measurement, please refer to the sizing details to find your size.",Pink,100% Polyester
608,ZALORA BASICS,Basic Shawl Collar Blazer,S$ 44.90,"- Solid-tone blazer with front pockets
- Lined
- Shawl lapel neckline
- Regular fit
- Front button closure
- 2 front pockets
- Polyester",Pop Green,95% Polyester 5%Spandex Woven
609,Mango,Check Structured Blazer,S$ 99.90,"- Checked print blazer
- Sizing runs one size larger
- Lined
- Lapel neckline
- Regular fit
- Button fastening
- Polyblend",Brown,"63% Polyester, 34% Viscose, 3% Elastane"
610,Wallis,Ivory Cropped Shrug Blazer,S$ 129.00,"- Solid tone tailored shrug style blazer
- Sizing runs one size larger
- Open neckline
- Lined
- Regular fit
- Slip on style
- Polyblend
- Model wears a UK 8 and is 174cm tall",White,"78% Polyester, 17% Viscose, 5% Elastane"
611,Sunnydaysweety,Ms In Long Leisure Coat A102305KI,S$ 89.00,"- double sleeve
- suit collar
- the double-breasted",Khaki,Polyester
