,brand,title,price,description,colour,material
1334,Tularosa,Beach Waves Shorts(Revolve),S$ 225.00,"Self: 78% rayon 19% linen 3% elastaneLining: 95% rayon 5% elastane
Hand wash cold
Elasticized waist
Side slant pockets with adjustable drawstring details",White,[]
1335,GAP,Pull On Shorts,S$ 95.90,"- Solid toned shorts
- High rise
- Regular fit
- Elasticised waistband
- Drawstring fastening
- 4 pockets
- Linen blend
- Model wears an S and is 174cm tall",Spring Night,"55% Linen, 45% Cotton"
1336,FOREVER 21,Shredded Denim Shorts,S$ 36.90,"- Faded distressed denim shorts
- High rise
- Unlined
- Regular fit
- Zip fly fastening
- 5 pocket design
- Cotton blend",White,"60% Cotton, 31% Polyester, 8% Rayon, 1% Spandex"
1337,Something Borrowed,Pop Belted Shorts,S$ 32.90,"- Solid tone tailored shorts with waist belt detail
- Mid rise
- Unlined
- Regular fit
- Button and zip with waist belt fastening
- Polyblend
- Model wears an S and is 170cm tall",Blue,"97% Polyester, 3% Spandex"
1338,LC Waikiki,Flexible-Waist Bermuda Shorts,S$ 21.90,"- Drawstring shorts with frill
- Medium rise
- Regular fit
- Elasticized waistband
- Self-tie waist closure
- 2 side pockets
- Turnover hem
- Cotton
- Model wears a size 38 in and is 174cm tall",Dull Orange,100% Cotton
1339,Cotton On Body,Highwaist Running Shorts,S$ 24.99,"- Solid shade running shorts with in-bulit bike shorts
- High rise
- Regular fit
- Elasticated waistband
- One zip pocket
- Polyblend
- Model wears an S and is 175cm tall",Navy,"89% Polyester, 11% Elastane"
1340,BYSI,Classic Block Shorts,S$ 49.00,"- Monohrome toned mini shorts
- Mid rise
- Regular fit
- Front zip with button fastening
- Polyester
- Model wears an S and is 172cm tall",Black,100% Polyester
1341,Glamorous,Light Blue Shorts,S$ 63.00,"- Medium wash lace sides ripped denim shorts
- High rise
- Unlined
- Regular fit
- Button and zip fastening
- 5 pocket design
- Cotton
- Model wears an S and is 170cm tall",Light Blue,100% Cotton
1342,OVS,Shorts With Sash And Pockets,S$ 35.90,"- Solid tone waist sash shorts
- Mid rise
- Unlined
- Regular fit
- Button and zip with waist sash fastening
- 2 front side pockets
- Cotton blend
- Model wears a size 40 and is 173cm tall",cuban sand,"97% Cotton, 3% Elastane"
1343,Pomelo,Tweed Raw Hem Shorts - Black,S$ 29.00,"- Polyester
- Tweed
- Includes an invisible back zip
- Features a raw hemline
The Model has height: 172 cm and Bust / Waist / Hips: 80-60-87 cm.
She is wearing a size S.
This item is in Pomelo measurement, please refer to the sizing details to find your size.",Black,100% Polyester
1344,Dr Denim,Jenn Shorts,S$ 69.00,"- Mid wash denim shorts
- High rise
- Regular fit
- Front zip and button fastening
- Five-pocket design
- Cotton
- Model wears a size 26 in and is 177cm tall",Mid Retro,100% Cotton
1345,Cotton On,Denim Paperbag Shorts,S$ 39.99,"- Contrast seam faded paperbag denim shorts
- High rise
- Unlined
- Regular fit
- Button and zip fastening
- Four pocket style
- Cotton blend
- Model wears a size AUS 8 and is 177cm tall",Boston Blue,"81% Cotton, 13% Viscose, 6% Polyester"
1346,TOPSHOP,Floral Embroidered Mom Shorts,S$ 79.90,"- Solid tone floral embroidered denim shorts
- Mid rise
- Slim fit
- Button and zip fastening
- 5 pocket design
- Cotton
- Model wears a UK 8 and is 170cm tall",Washed Black,100% Cotton
1347,Guess,Classic Mid Waist Shorts With Belt,S$ 109.00,"- Solid tone D-ring waist tie shorts
- Mid rise
- Lined
- Regular fit
- Back zip and D-ring waist tie fastening
- 2 front side pockets
- Polyester
- Model wears a size 25 and is 180cm tall",White,100% Polyester
1348,GAP,Tiedye Shorts,S$ 54.90,"- Tie-dye shorts with high-low hem
- High rise
- Regular fit
- Elasticised waistband
- Drawstring fastening
- Cotton
- Model wears an S and is 178cm tall",Light Blue Wash,"60% Cotton, 40% Polyester"
1349,OVS,Women's Bermuda,S$ 46.90,"- Monochrome toned shorts with eyelet
- Mid rise
- Regular fit
- Front zip with hook fastening
- 2 pockets
- Cotton
- Model wears a size 40 and is 176cm tall",white,100% Cotton
1350,TOPSHOP,Khaki Utility Shorts,S$ 76.90,"- Solid tone paperbag style shorts
- Mid rise
- Unlined
- Regular fit
- Hook and zip with waist tie fastening
- 2 front side snap button pockets
- Lyocell blend
- Model wears a UK 8 and is 174cm tall",Khaki,"60% Lyocell, 38% Cotton, 2% Elastane"
1351,ZALORA,Front Pleated Shorts With Side Slits,S$ 29.90,"- Printed shorts with side slits
- Mid rise
- Regular fit
- Button and zip fastening
- 2 side pockets
- Polyester
- Model wears an S and is 174cm tall",Black/Multi,100% Polyester
1352,ZALORA BASICS,Basic Self Tie Pleated Shorts,S$ 24.90,"- Printed pleated waist tie shorts
- High rise
- Regular fit
- Waist tie and zip fastening
- 2 pocket design
- Polyester
- Model wears an S and is 173cm tall",Black Sprinkles Print,100% Polyester
1353,ZALORA,Shorts With Buckle Details,S$ 29.90,"- Stripe print buckle belted shorts
- High rise
- Regular fit
- Front zip and adjustable belt fastening
- Two side pockets
- Polyester
- Model wears an S and is 170cm tall",Navy/White,100% Polyester
1354,FOREVER 21,Paperbag Shorts,S$ 36.90,"- Solid tone waist tie paperbag style shorts
- High rise
- Regular fit
- Button, hook and zip fastening
- 2 pocket design
- Rayon
- Model wears an S and is 174cm tall",Olive,100% Rayon
1355,Free People,Sofia Shorts,S$ 123.90,"- Solid-tone denim shorts with ripped detail
- Unlined
- High rise
- regular fit
- Front zip and button closure
- 5-Pocket design
- Cotton
- Model wears a size 26 in and is 176cm tall",White,100% Cotton
1356,9months Maternity,Black Maternity Full Panel Denim Shorts,S$ 56.00,"-Machine Wash
-Cotton blend
-Full panel for belly support
-Low rise
-Zip and button up fastening
-Inner adjustable elastic with button
-5 pockets detail
-Fold up hemline",Black,98% Cotton 2% Spandex
1357,Brave Soul,Bellamy Tie Waist Contrast Stitch Shorts,S$ 61.90,"- Solid shade tie waist shorts with contrast stitching
- High rise
- Regular fit
- Front zip and button fastening
- Two side pockets
- Polyblend
- Model wears an S and is 180cm tall",Dark Khaki,"78% Polyester, 19% Viscose, 3% Elastane"
1358,FOREVER 21,Shredded Denim Shorts,S$ 34.90,"- Faded distressed denim shorts
- High rise
- Unlined
- Regular fit
- Zip fly fastening
- 5 pocket design
- Cotton blend",Denim,"60% Cotton, 31% Polyester, 8% Rayon, 1% Spandex"
1359,ONLY,Scarlet Glaze Faux Leather Shorts,S$ 69.00,"- Solid tone glaze effect waist belt shorts
- Mid rise
- Unlined
- Regular fit
- Zip and waist belt fastening
- 2 front side pockets
- Viscose blend
- Model wears a size 36 and is 177cm tall",Tawny Port,"85% Viscose, 15% Polyester"
1360,MISSGUIDED,Tye Dye Fray Hem Denim Shorts,S$ 47.90,"- Denim shorts with fringe
- Mid rise
- Regular fit
- Front zip with button fastening
- 5 pockets
- Cotton
- Model wears a UK 8 and is 175cm tall",Pink,100% Cotton
1361,Something Borrowed,Paperbag Shorts,S$ 32.90,"- Solid tone paperbag style shorts
- High rise
- Regular fit
- Waist tie fastening
- Polyester woven
- Model wears an S and is 175cm tall",Red,100% Polyester Woven
1362,GAP,Linen Pull On Short Chambray,S$ 92.90,"- Light denim toned shorts
- Mid rise
- Regular fit
- Elasticised waistband
- 4 pockets
- Tencel blend
- Model wears an S and is 174cm tall",Light Bleached,"62% Tencel, 38% Cotton"
1363,LC Waikiki,Belted Denim Shorts,S$ 23.90,"- Denim shorts with waist tie sash
- Mid rise
- Regular fit
- Elasticised waistband with waist sash
- 2 pockets
- Cotton blend
- Model wears a size 26 in and is 174cm tall",Light Rodeo,Cotton blend
1364,WAREHOUSE,O Ring City Shorts,S$ 79.90,"- Solid toned shorts with waist tie sash
- Mid rise
- Regular fit
- Zip fastening
- 2 pockets
- Polyester
- Model wears a UK 8 and is 174cm tall",Black,100% Polyester
1365,Guess,Basic Knee Length Linen Cotton Shorts,S$ 164.00,"- Solid toned shorts
- Mid rise
- Regular fit
- Front zip with button fastening
- 2 pockets
- Rayon blend
- Model wears a size 26 in and is 174cm tall",White,Rayon 64% Cotton 31% Hemp 3% Polyurethane 2%
1366,Vero Moda,Maya Mid Rise Loose Summer Shorts,S$ 49.00,"- Light wash denim shorts
- High rise
- Regular fit
- Elasticated waistband fastening
- 2 pocket design
- Lyocell
- Model wears an S and is 174cm tall",Light Blue Denim,100% Lyocell
1367,Something Borrowed,Embroidered Frayed Hem Denim Shorts,S$ 39.90,"- Floral embroidery frayed hem denim shorts
- High rise
- Regular fit
- Front zip and button fastening
- Five-pocket style
- Cotton
- Model wears an S and is 176cm tall",Dark Blue,100% Cotton
1368,ONLY,Scarlet Glaze Faux Leather Shorts,S$ 69.00,"- Solid tone glaze effect waist belt shorts
- Mid rise
- Unlined
- Regular fit
- Zip and waist belt fastening
- 2 front side pockets
- Viscose blend
- Model wears a size 36 and is 177cm tall",Black,"85% Viscose, 15% Polyester"
1369,LC Waikiki,Belted Mom Shorts,S$ 26.90,"- Faded waist sash denim mom shorts
- High rise
- Unlined
- Regular fit
- Button fly fastening
- Four pocket style
- Cotton
- Model wears a size 26 in and is 174cm tall",Light Blue,100% Cotton
1370,ONLY,Nadia Faux Leather Paperbag Shorts,S$ 59.00,"- Pleated faux leather shorts
- High rise
- Regular fit
- Zip-fly and hooks fastening
- 2 pockets
- Polyester
- Model wears a size 36 and is 177cm tall",Black/,100% Polyester- Polyurethane coated
1371,GAP,Tiedye Shorts,S$ 54.90,"- Tie-dye shorts with high-low hem
- High rise
- Regular fit
- Elasticised waistband
- Cotton blend
- Model wears an S and is 174cm tall",Unicorns,"60% Cotton, 40% Polyester"
1372,LC Waikiki,Striped Belted Shorts,S$ 21.90,"- Belted shorts with stripe print
- Medium rise
- Regular fit
- Button & zip fastening
- Self-tie waist closure
- Turnover hem
- Belt loops
- Cotton
- Model wears a size 38 in and is 176cm tall",Blue Striped,100% Cotton
1373,ZALORA,Hardware Detail Tailored Shorts,S$ 29.90,"- Solid toned shorts
- Mid rise
- Regular fit
- Zip fastening
- 2 pockets
- Polyester
- Model wears an S and is 172cm tall",Teal,100% Polyester
1374,LC Waikiki,Stripe Belted Shorts,S$ 21.90,"- Stripe print waist sash paperbag shorts
- Mid rise
- Unlined
- Regular fit
- Elasticised waistband with waist sash fastening
- 2 front side pockets
- Cotton
- Model wears a size 38 in and is 174cm tall",Navy Stripe,100% Cotton
1375,Cotton On Body,Move Jogger Short,S$ 24.99,"- Solid-toned jogger shorts
- Reflective detail aids visibility in low light conditions
- Moisture-wicking fabric treatment
- Medium rise
- Relaxed fit
- Elasticized waistband
- Self-tie waist closure
- Polyester blend
- Model wears an S and is 174cm tall",Bb Black/Mid Grey Marle,"88% Polyester, 12% Elastane"
1376,ESPRIT,Casual Denim Shorts,S$ 69.95,"- Medium wash denim drawstring shorts
- Sizing runs one size larger
- High rise
- Regular fit
- Drawstring and elasticated waistband fastening
- 4 pocket design
- Lyocell blend
- Model wears a size 25 and is 181cm tall",Blue Medium Wash,"54% Lyocell, 46% Cotton"
1377,[],[],[],[],[],[]
1378,GAP,Tiedye Shorts,S$ 54.90,"- Tie-dye shorts with high-low hem
- High rise
- Regular fit
- Elasticised waistband
- Cotton blend
- Model wears an S and is 174cm tall",Unicorns,"60% Cotton, 40% Polyester"
1379,LC Waikiki,Striped Belted Shorts,S$ 21.90,"- Belted shorts with stripe print
- Medium rise
- Regular fit
- Button & zip fastening
- Self-tie waist closure
- Turnover hem
- Belt loops
- Cotton
- Model wears a size 38 in and is 176cm tall",Blue Striped,100% Cotton
1380,ZALORA,Hardware Detail Tailored Shorts,S$ 29.90,"- Solid toned shorts
- Mid rise
- Regular fit
- Zip fastening
- 2 pockets
- Polyester
- Model wears an S and is 172cm tall",Teal,100% Polyester
1381,LC Waikiki,Stripe Belted Shorts,S$ 21.90,"- Stripe print waist sash paperbag shorts
- Mid rise
- Unlined
- Regular fit
- Elasticised waistband with waist sash fastening
- 2 front side pockets
- Cotton
- Model wears a size 38 in and is 174cm tall",Navy Stripe,100% Cotton
1382,Cotton On Body,Move Jogger Short,S$ 24.99,"- Solid-toned jogger shorts
- Reflective detail aids visibility in low light conditions
- Moisture-wicking fabric treatment
- Medium rise
- Relaxed fit
- Elasticized waistband
- Self-tie waist closure
- Polyester blend
- Model wears an S and is 174cm tall",Bb Black/Mid Grey Marle,"88% Polyester, 12% Elastane"
1383,ESPRIT,Casual Denim Shorts,S$ 69.95,"- Medium wash denim drawstring shorts
- Sizing runs one size larger
- High rise
- Regular fit
- Drawstring and elasticated waistband fastening
- 4 pocket design
- Lyocell blend
- Model wears a size 25 and is 181cm tall",Blue Medium Wash,"54% Lyocell, 46% Cotton"
1384,NBD,Twilight Shorts(Revolve),S$ 207.00,"Self: 61% acetate 36% nylon 3% elastaneLining: 97% poly 3% elastane
Hand wash cold
Hidden side zipper closure
Ruched detail throughout
Satin fabric",Black,[]
1385,Cotton On,Riley High Waist Shorts,S$ 29.99,"- Turnover hem high waist shorts
- High rise
- Regular fit
- Elasticated waist
- Waist belt
- Polyblend
- Model wears a size AUS 8 and is 177cm tall",Claire Stripe Mineral Red,"65% Polyester, 32% Cotton, 3% Elastane"
1386,LC Waikiki,Denim Shorts With Side Pockets,S$ 21.90,"- Denim shorts with rip detail
- Medium rise
- Regular fit
- Button & zip fastening
- 5-pocket style
- Frayed hem
- Belt loops
- Cotton
- Model wears a size 38 in and is 176cm tall",Green,100% Cotton
1387,Something Borrowed,Embroidered Cuffed Denim Shorts,S$ 29.90,"- Contrast seam faded distressed denim shorts with embroidery
- Mid rise
- Unlined
- Regular fit
- Button and zip fastening
- Five pocket style
- Cotton blend
- Model wears an S and is 177cm tall",Light Blue,90% Cotton 10% Polyester
1388,GAP,High Rise Buttonfly Shorts,S$ 73.90,"- Frayed hem denim shorts
- High rise
- Regular fit
- Front button fastening
- Five-pocket style
- Cotton blend
- Model wears a size 26 in and is 178cm tall",Washed Black,"99% Cotton, 1% Elastane"
1389,FOREVER 21,Paperbag Belted Denim Shorts,S$ 51.90,"- Solid tone denim paperbag shorts
- High rise
- Regular fit
- Zip-fly and hook fastening
- Self tie waist closure
- 4 pockets
- Cotton blend",Light Denim,100% Cotton blend
1390,Guess,Yelana Striped Self Tie Paperbag Shorts,S$ 148.00,"- Solid-colour shorts with contrasting stripes
- High rise
- Regular fit
- Elasticised waistband
- Side zip fastening
- Self-tie waist 
- 2 pockets
- Rayon
- Model wears an S and is 170cm tall",Black,100% Rayon
1391,OVS,Shorts With Sash And Pockets,S$ 35.90,"- Waist tie shorts with turnover hem
- High rise
- Regular fit
- Button and zip fastening
- 2 pockets
- Cotton blend
- Model wears a size 40 and is 174cm tall",garden green,97% Cotton 3% Elastane
1392,Mango,Ripped-Detail Denim Shorts,S$ 45.90,"- Solid shade ripped denim shorts with frayed hem
- Sizing runs one size larger
- High rise
- Regular fit
- Front zip and button fastening
- Five-pocket style
- Cotton",Open Blue,100% Cotton
1393,Guess,Classic Self Tie Shorts,S$ 129.00,"- Solid-colour tailored shorts
- High rise
- Regular fit
- Zip-fly and button fastening
- Self-tie waist closure
- Side pockets
- Lyocell
- Model wears a size 25 in and is 170cm tall",Blue,100% Lyocell
1394,Bove by Spring Maternity,Woven Shorts Fine Twill,S$ 39.90,"Cotton Maternity Shorts with added elasticity for comfort designed to fit through all stages of pregnancy. A must-have suited for daily errand runs!

- Two front pockets designed for convenience",Khaki,[]
1395,Guess,Classic Self Tie Shorts,S$ 129.00,"- Solid-colour tailored shorts
- High rise
- Regular fit
- Zip-fly and button fastening
- Self-tie waist closure
- Side pockets
- Lyocell
- Model wears a size 25 and is 170cm tall",White,100% Lyocell
1396,OVS,High-Waisted Shorts With Pockets With Striped Buttons,S$ 52.90,"- Stripe printed shorts
- High rise
- Regular fit
- Button and zip fastening
- 2 pockets
- Linen blend
- Model wears a size 40 and is 174cm tall",white-striped red,52% Linen 48% Cotton
1397,ESPRIT,Buttoned Woven Shorts,S$ 89.95,"- Solid-toned shorts with button detail
- Sizing runs one size larger
- Medium rise
- Regular fit
- Hook & zip fastening
- 2 side pockets
- Decorative buttons
- Linen blend",Yellow,"55% Linen, 45% Viscose"
1398,Cotton On Body,Highwaist Running Shorts,S$ 24.99,"- Two tone running shorts with in-bulit bike shorts
- High rise
- Regular fit
- Elasticated waistband
- One zip pocket
- Polyblend
- Model wears an S and is 175cm tall",Baby Blue/ Grey Marle,"89% Polyester, 11% Elastane"
1399,Guess,Bleached Ruffle Shorts,S$ 109.00,"- Lightweight with a flounce hem, these chambray tulip shorts are the ideal weekend staple. - Drawstring waist.- High rise, sits at natural waist",Blue,100% Lyocell
1400,ESPRIT,Woven Shorts,S$ 69.95,"- Pastel shade frilled hem crepe shorts
- Sizing runs one size larger
- Mid rise
- Regular fit
- Side zip fastening
- Two side pockets
- Cotton blend",Pink,"62% Polyester, 33% Viscose, 5% Elastane"
1401,OBEY,Sunset Short,S$ 99.00,"- Solid-colour shorts with floral print
- Mid rise
- Regular fit
- Elasticised waistband
- Drawstring fastening
- 2 pockets
- Viscose",Dark Indigo Multi,100% Viscose
1402,Cotton On,Mid Rise Saturday Denim Short,S$ 34.99,"Mid Rise Relaxed Fit Rigid Denim Short with Distressing


The mid-rise Saturday Denim Short is the perfect pair of cut-offs. Made to sit comfortably on the hips, these have a relaxed fit that makes them perfect for everyday wear. A frayed unfinished hems add to the whole lived-in look. Keep your eye out for new washes and details.

- Relaxed Fit
- Mid Rise Waistline
- Denim Short
- Denim
- Zip Fly
- Five Pocket
- Rigid Denim",Black,100% Cotton
1403,FOREVER 21,Multicolor Striped Denim Shorts,S$ 36.90,"- Denim shorts with stripe print
- Medium rise
- Regular fit
- Button & zip fastening
- 5-pocket style
- Belt loops
- Cotton blend
- Model wears an S and is 174cm tall",Soft Pink/Black,"70% Cotton, 23% Polyester, 7% Spandex"
