,brand,title,price,description,colour,material
323,Sport b.,Reversible Down Jacket,S$ 755.00,"- Two-toned reversible puffer jacket
- High neckline
- Regular fit
- Front zip fastening
- 2 front pockets
- Long sleeves
- Nylon
- Model wears a size Brand Size 1 and is 173cm tall",Black,100% Nylon
324,Patagonia,Stretch Rainshadow Jacket,S$ 268.00,"Breathable and light might be the two basic things you need when you're 600 meters above sea level - so Patagonia makes sure that's what you get when you don their Rainshadow jacket.

- Nylon
- Hooded neckline
- Zip fastening
- Long sleeves
- 2 handwarmer pockets
- 1 chest pocket
- H2No� Performance Standard
- Regular fit
- Lined
- Model wears an S and is 176cm tall",Smolder Blue,Nylon
325,FOREVER 21,Faux Leather Belted Biker Jacket,S$ 63.00,"- Solid toned faux leather jacket with belted
- Lapel neckline
- Regular fit
- Zip fastening
- Polyblend",Black,Polyblend
326,ESPRIT,Blazer Coat,S$ 329.95,"- Blazer style coat
- Sizing runs one size larger
- Notched collar
- Lined
- Regular fit
- Button fastening
- 2 pockets
- Wool blend
- Model wears an S and is 173cm tall",Navy,70% Wool 20% Polyamide 10% Cashmere
327,Vero Moda,Check Rambla 3/4 Wool Jacket,S$ 129.00,"- Checkered wool coat
- Notched lapel collar
- Lined
- Longline fit
- Button fastening
- 2 pockets
- Polyblend
- Model wears an S and is 173cm tall",High Risk Red,"60% Polyester, 33% Wool, 4% Acrylic, 2% Viscose, 1% Polyamide"
328,FOREVER 21,Teddy Lined Faux Leather Biker Jacket,S$ 99.00,"- Solid tone faux fur trim biker jacket
- Notch lapel collared neckline
- Unlined
- Regular fit
- Zip and waist belt fastening
- Viscose blend",BLACK,"81% Viscose, 19% Polyester"
329,Vero Moda,Nancy Short Faux Fur Jacket,S$ 119.00,"- Solid tone fur effect jacket
- Lined
- Collar neckline
- Regular fit
- Front zip closure
- 3 front zip pockets
- Polyester
- Model wears an S and is 173cm tall",Tobacco Brown/,[]
330,Mango,Double Breasted Trench Coat,S$ 139.00,"- Solid shade double breasted belted trench coat
- Sizing runs one size larger
- Lapel neckline
- Regular fit
- Front button and adjustable belt fastening
- Two side pockets
- Cotton blend",Navy,"97% Cotton, 3% Elastane"
331,Glamorous,Twill Jacket,S$ 85.90,"- Solid tone raw hem jacket with pocket detail
- Unlined
- Collar neckline
- Regular fit
- Front button closure
- 2 chest pockets
- Cotton
- Model wears an S and is 175cm tall",Red,100% Cotton
332,Alpha Style,Saige Utility Jacket,S$ 218.00,"- Zip front closure
- Mesh lining
- Flap bellow pockets on front
- Zip bellow pocket on right chest
- Flap bellow pocket on left chest
- Zip pockets on both arms
- Elasticated cuffs
- Slogan print on back",Army,Shell: 100% Nylon / Linning: 100% Polyester
333,Something Borrowed,Contrast Stitching Crop Jacket,S$ 39.90,"- Button front cropped jacket with contrast stitching
- Collared neckline
- Unlined
- Boxy fit
- Front button fastening
- Polyblend",Mustard,95% Polyester 5% Spandex
334,GAP,Oversized Icon Jacket,S$ 137.90,"- Oversized denim jacket with ripped detail
- Unlined
- Collar neckline
- Oversized fit
- Front button closure
- 2 chest pockets
- 2 side pockets
- 2 inner pockets
- Cotton
- Model wears an S and is 176cm tall",Medium Indigo,100% Cotton
335,FOREVER 21,Black And White Double-Breasted Jacket,S$ 99.00,"- Monochrome stripe print jacket
- Notch lapel neckline
- Regular fit
- Front button closure
- Polyester",Black/grey,100% Polyester
336,Dorothy Perkins,Grey Coatigan,S$ 79.90,"- Solid tone knitted long line coat
- Unlined
- Lapel collar
- Regular fit
- Slip on style
- 2 pockets
- Viscose blend
- Model wears an S and is 172cm tall",Grey,"50% Viscose, 30% Polyester, 20% Nylon"
337,Superdry,Winter Hooded Windtrekker,S$ 219.00,"- Contrast trims hooded windtrekker jacket
- Hooded neckline
- Fleece lined
- Regular fit
- Front zip fastening
- Adjustable bungee cord hood and hem
- Headphone cable eyelet
- Three pockets with zip fastening
- Polyblend
- Model wears a UK 8 and is 176cm tall",Richest Navy,"92% Polyester, 8% Elastane"
338,Wallis,Grey Bolero,S$ 103.00,"- Solid tone collarless jacket
- Sizing runs one size larger
- Shoulder padding
- Lined
- Regular fit
- Slip on style
- Polyester blend
- Model wears a UK 8 and is 178cm tall",Light Grey,"78% Polyester, 17% Viscose, 5% Elastane"
339,ESPRIT,Notched Collar Coat,S$ 199.95,"- Solid coloured coat
- Sizing runs one size larger
- Notch collar
- Lined
- Regular fit
- Button fastening
- 2 pockets
- Polyester
- Model wears a size 36 and is 175cm tall",Dark Grey,100% Polyester
340,Tularosa,Giana Vest(Revolve),S$ 325.00,"Self: 55% viscose 21% tencel 18% rayon 6% linenLining: 100% rayon
Hand wash cold
Front button down closure
Adjustable drawstring waist with barrel accents",Beige,[]
341,ESPRIT,Outdoor Woven Regular Jacket,S$ 149.95,"- Faux fur trim ribbed jacket
- Sizing runs one size larger
- Collar neckline
- Regular fit
- Button fastening
- 4 pocket design
- Polyblend
- Model wears an S and is 173cm tall",Amber Yellow,Polyblend
342,ZALORA BASICS,Basic Waterfall Trench Jacket,S$ 39.90,"- Solid shade drop shoulder waterfall trench jacket
- Notch lapel neckline
- Unlined
- Relaxed fit
- Two side pockets
- Polyester
- Model wears an S and is 173cm tall",Blush,100% Polyester
343,ZALORA,Contrast Panel Longline Coat,S$ 69.90,"- Colour block fur effect coat
- Lined
- Notched lapel neckline
- Longline fit
- Front snap button closure
- 2 side pockets
- Polyester",Beige/Mint,100% Polyester
344,TOPSHOP,Khaki Cora Biker Jacket,S$ 149.00,"- Faux shearling belted zip front biker jacket
- Lapel neckline
- Lined
- Regular fit
- Front zip fastening with adjustable belt
- Two zip pockets
- Polyurethane",KHAKI,100% Polyurethane
345,Factorie,Boxy Zip Thru Jacket,S$ 39.95,"- High neck zip through jacket
- High neckline
- Regular fit
- Zip fastening
- Cotton blend
- Model wears an S and is 176cm tall",Off White,"55% Cotton, 45% Polyester"
346,Vero Moda,Calarambla 3/4 Jacket,S$ 109.00,"- Solid shade longline double breasted coat
- Lapel neckline
- Lined
- Regular fit
- Front button fastening
- Two pockets
- Polyblend
- Model wears an S and is 174cm tall",Café Au Lait/,[]
347,Alpha Style,485C Puffer Vest,S$ 370.00,"- Down filled using with Responsible Down Standard (RDS)
- 700+ fill power
- Durable Water Repellent (DWR) finish 
- Filled puff detachable hood
- Front snap placket with contrast snaps
- Center front zip opening
- TPU transparent chest pocket with special 485C rubber patch
- Contrast welt pockets on waist
- Graphic print on front and back
- Contrast lining and hem bindings
- Comes with 485C Headband",Catalina,Shell: 100% Nylon Linning: 100% Nylon Fill: 90/10 Down/Feather
348,Dorothy Perkins,Check Single Breasted Jacket,S$ 89.90,"- Checkered print tailored jacket
- Notch lapel collared neckline
- Lined
- Regular fit
- Button fastening
- Polyblend
- Model wears a UK 8 and is 172cm tall",MULTI BRIGHT,[]
349,Herschel,Herschel Long Coach Women's Woodland Camo M,S$ 159.90,"Utilizing a lightweight wind and water-resistant ripstop fabric, the elongated Voyage Women's Long Coach jacket applies a modern layered aesthetic to a timeless design. Featuring a snap-down front closure and hidden hand pockets, this practical style easily stows into an internal storage pocket.",Woodland Camo,Polyester diamond dobby ripstop with DWR finish
350,Patagonia,Triolet Jacket,S$ 538.00,"- Solid coloured long sleeve waterproof and breathable jacket
- Re-engineered Optimal Visibility Hood with laminated visor is helmet-compatible and 2-way-adjustable to provide good visibility in poor conditions
- Hooded neckline
- Regular fit
- Long sleeves
- Unlined
- Front zip fastening
- Dual-adjust drawcord hem seals out weather
- Two Napoleon chest pockets with watertight zips and zipper garages
- Two welted handwarmer pockets stay clear of a harness or pack waistbelt
- Interior stretch catch-all pocket
- Polyester
- Model wears an S and is 176cm tall",Navy Blue/Strait Blue,Polyester
351,Miss Selfridge,CAMEL MAXI CROMBIE COAT,S$ 139.90,"- Notched collar maxi coat
- Collar neckline
- Lined
- Longline fit
- Button fastening
- 2 pockets
- Polyblend
- Model wears a UK 8 and is 174cm tall",TAUPE/BEIGE,"95% Polyester, 3% Viscose, 2% Elastane"
352,Mango,Belted Wool Coat,S$ 279.00,"- Solid tone tort ring waist belt coat
- Sizing runs one size larger
- High neckline
- Unlined
- Regular fit
- Button and waist belt fastening
- 2 front side pockets
- Wool blend",Medium Brown,"67% Wool, 29% Polyamide, 2% Acrylic, 1% Polyester, 1% Cotton"
353,TOPSHOP,Burgundy Borg Jacket,S$ 129.00,"- Solid tone furry jacket
- Collar neckline
- Lined
- Regular fit
- Button fastening
- 4 pocket design
- Polyester",Burgundy,100% Polyester
354,Something Borrowed,Contrast Piping Nylon Zipper Jacket,S$ 44.90,"- Track jacket with contrast trim
- High neckline
- Regular fit
- Front zip fastening
- Long sleeves
- Ribbed hem & cuffs
- Polyester",Mustard,100% Polyester
355,Superdry,Print Velocity Arctic Windcheater Jacket,S$ 189.00,"- All over camouflage print hooded jacket
- Hooded neckline
- Lined
- Regular fit
- Zip and hood drawcord fastening
- 2 front side zip pockets
- Polyester",Navy Leopard Spot Camo,100% Polyester
356,Superdry,Fuji Slim Double Zip Hood Jacket,S$ 189.00,"- Solid tone lightweight quilted jacket with detachable hood
- Lined
- Regular fit
- Front zip and snap button fastening
- Drawcord hood
- Three front zip pockets
- Polyester
- Model wears a UK 8 and is 174cm tall",Mint Marl,100% Polyester
357,A-IN GIRLS,Fashion Plus Velvet Hooded Denim Jacket,S$ 340.00,"The Latest Korean Fashion Hot Selection
- Easy To Match
- Hot & New
- Temperamental Lady
- The Product Is Manufactured Differently Depending On The Supplier",blue,"68% Cotton, 16.5% Polyester Fiber, 13.5% Viscose, 2% Other Fiber; Lining: 100% Polyester Fiber;"
358,Mango,Houndstooth Jacket,S$ 159.00,"- Structured jacket with houndstooth print
- Sizing runs one size larger
- Round neckline
- Regular fit
- Slip-on style
- 2 chest pockets
- Long sleeves
- Acrylic blend",Brown,"46% Acrylic, 33% Polyester, 14% Wool, 4% Polyamide, 2% Viscose, 1% Cotton"
359,TOPSHOP,Black Hooded Padded Parka Jacket,S$ 159.00,"- Faux fur lined hooded parka jacket
- Hood neckline
- Regular fit
- Zip and button fastening
- 2 pocket design
- Polyblend",BLACK,Garment: Cotton(49%) Polyester(51%) Lining: Polyester(100%) Filler: Polyester(100%)
360,Mango,Structured Wool Coat,S$ 229.00,"- Solid tone structured longline coat
- Sizing runs one size larger
- Notch lapel collared neckline
- Lined
- Regular fit
- Button fastening
- 2 side patch pockets
- Wool blend",Dark Green,"80% Wool, 20% Polyamide"
361,Superdry,Storm Quilted Hybrid Jacket,S$ 189.00,"- Marl quilted jacket with knitted sleeves and logo patch
- Hooded high neckline
- Lined
- Regular fit
- Front zip closure
- Drawstring fastening
- 2 zippered welt pockets
- Polyester
- Model wears a UK 8 and is 174cm tall",Fluro Pink,100% Polyester
362,ESPRIT,Leather Biker Jacket,S$ 399.95,"- Monochrome leather biker jacket
- Sizing runs one size larger
- Notch lapels
- Regular fit
- Front zip fastening
- 3 front pockets
- Long zipped sleeves
- Cropped hem
- Genuine leather
- Model wears a size 36 and is 175cm tall",Black,100% Goat Leather
363,Something Borrowed,Mock Neck Nylon Jacket,S$ 39.90,"- Color-blocked lightweight jacket
- Stand neckline
- Regular fit
- Front zip fastening
- Long cuffed sleeves
- Polyester",Black/Pink,100% Polyester
364,adidas,Adidas W Wnd Jacket L,S$ 104.00,"- adidas performance
- Best for performance
- Colour blocked hooded water repellent jacket
- Durable water-repellent (DWR) coating
- Hooded neckline
- Lined
- Regular fit
- Front zip fastening
- Bungee-adjustable fitted hood with visor
- Bungee-adjustable hem
- Front zip pockets
- Polyester
- Model wears an S and is 175cm tall",Active Maroon/Legend Ink/White,100% Polyester
365,ZALORA,Ruched Sleeves Bomber Jacket,S$ 39.90,"- Contrast panel ruched sleeve bomber jacket
- Rib collared neckline
- Unlined
- Regular fit
- Zip fastening
- 2 side snap button pockets
- Polyester",Grey/Off White,100% Polyester Woven
366,ZALORA,Button Down Jacket With Pull String,S$ 49.90,"- Solid tone jacket with button and pocket detail
- Unlined
- Collar neckline
- Regular fit
- Front snap button closure
- Drawstring fastening
- 2 front pockets
- Rayon blend",Green,70% Rayon 30% Terylene
367,FOREVER 21,Cropped Jacket,S$ 52.90,"- Button up cropped jacket
- Collared neckline
- Unlined
- Regular fit
- Button fastening
- Cotton",Cream,100% Cotton
368,Dorothy Perkins,Petite Black Cropped Jacket,S$ 69.90,"- Monochrome cropped jacket
- Open-front neckline
- Regular fit
- Slip-on style
- Long flute sleeves
- Cropped hem
- Polyester blend
- Model wears a UK 8 and is 178cm tall",Black,"95% Polyester, 5% Elastane"
369,FOREVER 21,Houndstooth Double Breasted Coat,S$ 104.90,"- Houndstooth pattern double breasted coat
- Notch lapel neckline
- Regular fit
- Front button closure
- 2 side pockets
- Polyester",White/Black,100% Polyester
370,BDG by Urban Outfitters,Fluffy Cord Puffer Jacket,S$ 187.90,"- Solid tone turtleneck ribbed puffer jacket
- Turtleneck neckline
- Lined
- Regular fit
- Zip fastening
- 2 pocket design
- Polyester
- Model wears an S and is 177cm tall",Charcoal,100% Polyester
371,ESPRIT,Jackets Outdoor Woven Regular,S$ 269.95,"- Solid tone puffy quilted jacket
- Sizing runs one size larger
- Lined
- Regular fit
- Front zip fastening
- 2 pockets
- Polyester",Black,100% Polyester
372,Something Borrowed,Scuba Biker Jacket,S$ 54.90,"- Solid tone crop biker jacket
- Notch lapel neckline
- Unlined
- Regular fit
- Zip fastening
- 2 front side zip pockets
- Polyester
- Model wears an S and is 174cm tall",Red,100% Polyester
373,ZALORA ACTIVE,Functional Sports Jacket,S$ 34.90,"- Solid tone jacket with finger loop
- Unlined
- Hooded neckline
- Regular fit
- Zip fastening
- 2 side pockets
- Polyblend",Dark Navy Marl,94% Polyester 6% Spandex
374,Something Borrowed,Colorblock Bomber Jacket,S$ 44.90,"- Colourblock snap button bomber jacket
- Stand neckline
- Unlined
- Oversized fit
- Button fastening
- 2 pockets
- Rayon blend",Dark Melange Grey/Periwinkle,60% Rayon 35% Nylon 5% Spandex
375,Something Borrowed,Contrast Piping Nylon Zipper Jacket,S$ 44.90,"- Brand embroidery bomber jacket with piping details
- Stand collar
- Lined
- Regular fit
- Front zip fastening
- Polyester",Seafoam,100% Polyester
376,ZALORA,Double Breasted Waist Coat,S$ 39.90,"- Solid tone sleeveless waistcoat with pocket detail
- Unlined
- Notched lapel neckline
- Regular fit
- Front button closure
- Self tie fastening
- 2 faux pockets
- Polyester",Black,100% Polyester Woven
377,TOPSHOP,Considered Khaki Borg Jacket With Recycled Polyester,S$ 79.90,"- Solid tone borg zip up funnel neck jacket
- Funnel neckline
- Regular fit
- Front zip closure
- Recycled polyester",Khaki,"80% Polyester Recycled, 20% Polyester"
378,A-IN GIRLS,Fashion Checkered Hooded Knit Jacket,S$ 260.00,"The Latest Korean Fashion Hot Selection
- Easy To Match
- Hot & New
- Temperamental Lady
- The Product Is Manufactured Differently Depending On The Supplier",multi,"59.5% Nylon, 26% Viscose, 14.5% Polyester"
379,Sunnydaysweety,Fine New Stitching Hooded Quilted Wool Jacket A102195BK,S$ 169.00,- Boutique British style quilted jacket- Hand sleeve stitching and hooded design.- Premium down quilted lining for warmth,black,[]
380,Herschel,Herschel Poncho Women's Starlight Blue/Light Grey Crosshatch M/L,S$ 139.00,"A comfortable and stylish cover from wind and light showers, the Voyage Women’s Poncho is a practical pullover that offers a draped aesthetic. Finished with subtle Herschel Supply branded details, this lightweight silhouette stows into a compact internal pocket for convenient carrying on the go.",Starlight Blue/Light Grey Crosshatch,Lightweight polyester diamond dobby ripstop
381,Dorothy Perkins,Black Ruched Sleeve Jacket,S$ 69.90,"- Solid tone 3/4 sleeve jacket
- Lined
- Notched lapel neckline
- Regular fit
- Open front
- 2 faux front pockets
- Polyblend
- Model wears a UK 8 and is 172cm tall",BLACK,"75% Polyester, 19% Viscose, 6% Elastane"
382,A-IN GIRLS,Checkered Hooded Denim Jacket,S$ 288.75,"The Latest Korean Fashion Hot Selection
- Easy To Match
- Hot & New
- Temperamental Lady
- The Product Is Manufactured Differently Depending On The Supplier","navy,multi","53% Cotton, 28.5% Polyester Fiber, 18.5% Recycled Fiber; Plaid Fabric: 61.5% Polyester Fiber, 32% Nylon, 6.5% Spandex"
383,NA-KD,Back Print Oversized Denim Jacket,S$ 159.90,"- Back box print denim jacket
- Collared neckline
- Unlined
- Oversized fit
- Button fastening
- Cotton blend",Light Wash,Cotton blend
384,JACQUELINE DE YONG,Lynn Faux Shearling Jacket,S$ 109.00,"- Faux fur and leather jacket
- Collar neckline
- Faux fur lining
- Regular fit
- Zip fastening
- 2 pocket design
- Polyester- Polyurethane coated
- Model wears a size 36 and is 173cm tall",Black,100% Polyester- Polyurethane coated
385,Under Armour,Tech Full Zip Twist,S$ 69.00,"- Best for training
- Melange high neck zip through jacket
- High neckline
- Heatgear fabric keeps skin cool and dry
- Regular fit
- Zip fastening
- 2 pocket design
- Polyester
- Model wears an S and is 177cm tall",Flint/Flint/Metallic Silver,100% Polyester
