,brand,title,price,description,colour,material
1070,Kodz,Halter Neck Crochet Flare Dress,S$ 49.90,"- Skater dress with rib detail
- Halter neckline
- Regular fit
- Back zip fastening
- Sleeveless
- Flared hem
- Polyblend",Dark Blue,100% Polyblend
1071,Dorothy Perkins,**Navy Halter Pleat Midi Dress,S$ 129.00,"- Solid-tone sleeveless pleated dress with satin exterior
- Lined
- Halter neckline
- Regular fit
- Back zip closure
- Polyester
- Model wears a UK 8 and is 178cm tall",Navy Blue,100% Polyester
1072,BYN,Long Sleeve Maxi Dress,S$ 35.90,"- Tiered dress with print detail
- Unlined
- Round neckline
- Regular fit
- Back button fastening
- Long sleeves
- Keyhole back
- Crepe
- Model wears an M/L and is 176cm tall",Maroon,100% Crepe
1073,ZALORA,Short Sleeves Ruffle Wrap Contrast Dress,S$ 39.90,"- Semi printed asymmetrical ruffle dress
- Unlined
- V neckline
- Regular fit
- Side tie fastening
- Polyester",Cream/Black/Multi,100% Polyester
1074,Sunnydaysweety,S/S New Black Pin Stripe Tunic One Piece Dress CA041814.,S$ 134.00,"- Tunic Shirt Style
- Button Down design
- Pin Strip pattern",Black,[]
1075,LC Waikiki,Patterned Viscose Shirt Dress,S$ 47.90,"- Tropical print flowy maxi shirt dress
- Unlined
- Standard collared neckline
- Regular fit
- Button and waist tie fastening
- Viscose
- Model wears a size 36 and is 177cm tall",Beige,100% Viscose
1076,Cotton On,Woven Beth Button Front Midi Dress,S$ 44.99,"- Solid tone button through front midi cami dress
- Scoop neckline
- Regular fit
- Button fastening
- Cotton
- Model wears an S and is 177cm tall",Black,100% Cotton
1077,Envie De Fraise,Maternity & Nursing Divine Dress,S$ 83.90,"- Solid tone ruched wrap mini dress
- Nursing friendly
- Unlined
- Regular fit
- V neckline
- Slip on style
- Viscose blend
- Model wears a size 36 and is 173cm tall",Aubergine,"96% Viscose, 4% Elastane"
1078,Quiz,Blue Scuba Halter Neck Asymmetric Peplum Midi Dress,S$ 52.90,"- Solid shade halter neck peplum midi dress
- Unlined
- Halter neckline
- Slim fit
- Back button fastening
- Polyblend",Light Blue,"96% Polyester, 4% Elastane"
1079,ZALORA,Ruffle Midi Dress,S$ 44.90,"- Ruffled sleeve fit and flare midi dress with side slits
- Unlined
- Square neckline
- Flared fit
- Elasticated waistband
- Polyester",Black,100% Polyester Woven
1080,ZALORA,Balloon Sleeve Shift Dress,S$ 39.90,"- Solid-colored mini shift dress
- Unlined
- Pointed lapels
- Regular fit
- Slip-on style
- Long balloon sleeves
- Polyester",Dusty Blue,100% Polyester
1081,Mango,Ribbed Jersey Dress,S$ 59.90,"- Solid tone rib textured mini dress
- Sizing runs one size larger
- Unlined
- Round neckline
- Slim fit
- Back zip fastening
- Viscose blend",Green,"80% Viscose, 17% Polyamide, 3% Elastane"
1082,Brave Soul,Ribbed Button Through Midi Dress,S$ 56.90,"- Solid tone rib textured midi dress
- Unlined
- Round neckline
- Slim fit
- Slip on style
- 1 chest pocket
- Polyblend
- Model wears an S and is 175cm tall",Maroon,"96% Polyester, 4% Elastane"
1083,Angeleye,Lysa Dress,S$ 116.90,"- Two tone sleeveless dress with crochet lace detail
- Lined
- Round neckline
- Regular fit
- Back zip closure
- Polyester
- Model wears an S and is 174cm tall",Black Cream,100% Polyester
1084,Little Mistress,Floral Pleat Midaxi,S$ 177.90,"- Floral printed sleeveless maxi dress
- Unlined
- V neckline
- Regular fit
- Zip fastening
- Polyester
- Model wears a UK 8 and is 174cm tall",Sienna Base Floral,[]
1085,Something Borrowed,Fluted Hem Mini Dress,S$ 39.90,"- Checked printed hem mini dress
- Unlined
- V neckline
- Regular fit
- Zip and button fastening
- Polyester",Pink/White,100% Polyester
1086,Little Mistress,Navy Geo Bodycon,S$ 126.90,"- Sleeveless bodycon dress with geometric details
- Unlined
- V neckline
- Slim fit
- Zip fastening
- Polyester
- Model wears a UK 8 and is 173cm tall",Navy/Nude,[]
1087,Dorothy Perkins,Lemon Kelly Dress,S$ 159.00,"- Solid-tone belted midi dress with lace exterior
- Partially lined
- Round neckline
- Regular fit
- Back zip closure
- Waist belt fastening
- Polyester
- Model wears a UK 8 and is 173cm tall",Yellow,100% Polyester
1088,JARLO LONDON,Bianca Dress,S$ 285.90,"- Solid-colour dress with asymmetrical hem
- Lined
- Sweetheart neckline
- Built-in bra padding
- Regular fit
- Rear zip fastening
- Polyester blend
- Model wears a UK 8 and is 174cm tall",Silver,"95% Polyester, 5% Elastane"
1089,Wallis,Petite Navy Floral Print Fit And Flare Dress,S$ 149.00,"- Floral print flared pleated neck midi dress
- Round neckline
- Lined
- Slim fit
- Zip fastening
- Polyester
- Model wears a UK 8 and is 180cm tall",Navy Blue,Polyester
1090,ZALORA,Ruffles Neck Mid Sleeves Dress,S$ 39.90,"- Batwing flute sleeve lace up geometric print ruffled mini dress
- Unlined
- V-neckline
- Regular fit
- Elasticated waistband
- Viscose
- Model wears an S and is 174cm tall",Navy/Mustard,[]
1091,Willa,Avenue Wrap Dress,S$ 90.90,"- Wrap dress with split sleeves
- V neckline
- Lined
- Regular fit
- Waist tie
- Polyblend",Black,"95% Polyester, 5% Elastane"
1092,Pomelo,Tie Front Button Up Shirt Dress - Green,S$ 39.00,"- Polyester
- Ties at the waist
- Includes a buttoned cuff
- Hits at the knee for a knee length
- Fits loosely on the body",Green,100% Polyester
1093,FOREVER 21,Mandala Print Cami Dress,S$ 32.90,"- Mandala style print mini cami dress with low scoop back
- Scoop neckline
- Relaxed fit
- Adjustable shoulder straps
- Rayon",Black/Ivory,100% Rayon
1094,Miss Selfridge,Black Frill Hem Mini Dress,S$ 73.90,"- Printed dress with ruffle detail
- Unlined
- Round neckline
- Regular fit
- Back zip fastening
- Self-tie back closure
- Long cuffed sleeves
- Hem with frill
- Viscose
- Model wears a UK 8 and is 173cm tall",Black,100% Viscose
1095,Something Borrowed,Mock Neck Chiffon Swing Midi Dress,S$ 39.90,"- Midi dress with contrasting print
- Unlined
- High neckline
- Regular fit
- Rear zip fastening
- Polyester blend",Black/Multi,90% Polyester 10% Spandex
1096,FOREVER 21,Floral Button Front Dress,S$ 52.90,"- Multi toned floral print mini dress with tassel
- V neckline
- Slim fit
- Button fastening
- Rayon",Cream/Orange,100% Rayon
1097,Something Borrowed,Colorblock Panel Midi Dress With Slits,S$ 39.90,"- Color-blocked dress with slit
- Unlined
- V-neckline
- Regular fit
- Back zip fastening
- Sleeveless
- Front hem split
- Polyester",Light Grey/Mustard/Dark Grey,100% Polyester
1098,WAREHOUSE,SABEL ANIMAL MIDI DRESS,S$ 99.00,"- All over print button down dress with sash detail
- Unlined
- V neckline
- Regular fit
- Front button closure
- Self tie fastening
- Viscose
- Model wears a UK 8 and is 178cm tall",Green Print,100% Viscose
1099,WAREHOUSE,Snake Print Midi Shirt Dress,S$ 99.00,"- Shirt dress with reptile print
- Lined
- Collar neckline
- Regular fit
- Front button fastening
- Self-tie waist closure
- Short sleeves
- Front thigh split
- Polyester
- Model wears a UK 8 and is 173cm tall",Orange,100% Polyester
1100,ZALORA BASICS,Basic High Neck Column Midi Dress,S$ 29.90,"- Short sleeve plain midi dress
- Unlined
- High neckline
- Regular fit
- Zip fastening
- Polyester",Orange,100% Polyester
1101,FOREVER 21,Tie Back Floral Dress,S$ 34.90,"- Mini dress with floral print
- Square neckline
- Regular fit
- Self-tie back closure
- Cotton blend",Ivory/Red,"95% Cotton, 5% Spandex/Elastane"
1102,Quiz,Printed Double V Batwing Belted Dress,S$ 68.90,"- Belted midi dress with floral print
- Unlined
- V neckline
- Regular fit
- Slip on style
- Self tie waist closure
- Polyester blend",Light Yellow,"96% Polyester, 4% Elastane"
1103,Megane,Theola Dress,S$ 68.90,"- Two toned sleeveless dress with side pleated details
- Comes with waist tie sash
- Lined
- V neckline
- Regular fit
- Button fastening
- 2 pockets
- Polyblend
- Model wears an S and is 173cm tall",Khaki,Blend
1104,Lipsy,Ruched Cami Dress,S$ 90.90,"- Ruched sides slip dress
- Straight neckline
- Lined
- Slim fit
- Padded bra
- Adjustable straps
- Polyblend
- Model wears a UK 8 and is 174cm tall",Black,92% Polyester 8% Elastane
1105,ZALORA BASICS,Basic Colourblock Faux Wrap Midi Dress,S$ 29.90,"- Two-tone sleeveless midi dress with side slit hem
- Unlined
- V-neckline
- Regular fit
- Back zip fastening
- Polyester
- Model wears an S and is 174cm tall",Black/White,Polyester
1106,ZALORA,Elasticated Sleeves Dress With Self Tie,S$ 39.90,"- All over print waist tie midi dress
- Unlined
- Stand collar neckline
- Regular fit
- Front button closure
- Waist tie fastening
- Polyester",Grey/Multi,100% Polyester
1107,ZALORA,V-Neck Contrast Side Panel Dress,S$ 39.90,"- Two toned sleeveless midi dress
- V neckline
- Unlined
- Regular fit
- Back zip fastening
- Waist tie
- Polyester",Dusty Mint/Seafoam,100% Polyester Woven
1108,AX Paris,Crochet Top Maxi Dress,S$ 92.90,"- Crochet lace top maxi dress with front slit
- Unlined
- Halter neckline
- Slim fit
- Back zip fastening
- Polyblend
- Model wears a UK 8 and is 170cm tall",Blue,Blend
1109,ZALORA,Short Sleeves Dress With Tie,S$ 34.90,"- High neck mini dress with pussy bow detail
- High neckline
- Lined
- Regular fit
- Back zip fastening
- Polyester
- Model wears an S and is 170cm tall",Navy/Multi,Polyester
1110,ZALORA BASICS,Basic Turtleneck Midi Dress,S$ 39.90,"- Solid shade knitted slit dress
- Unlined
- Turtle neckline
- Regular fit
- Slip-on style
- Long turnover sleeves
- Side hem splits
- Polyester",Dusty Pink,100% Polyester
1111,ZALORA,Piping Detail Shift Dress,S$ 29.90,"- Satin shift dress with tied front
- Unlined
- Wide neckline
- Regular fit
- Self-tie waist 
- Short turnover sleeves
- Curved hem
- Polyester
- Model wears an S and is 170cm tall",Navy,100% Polyester
1112,Dorothy Perkins,Floral Wrap Dress,S$ 73.90,"- Floral printed wrap dress with waist tie sash
- Unlined
- V neckline
- Adjustable shoulder strap
- Viscose
- Model wears a UK 8 and is 170cm tall",Ivory,100% Viscose
1113,ZALORA BASICS,Basic Tailored V Neck Dress,S$ 29.90,"- Stripe print surplice short sleeve dress
- Unlined
- Surplice neckline
- Regular fit
- Back zip closure
- Polyblend",Light Blue Pinstripes,100% Polyester
1114,Vesper,Ida Frill Hem Plunge Midi Dress,S$ 106.90,"- Solid tone high low frill hem midi dress
- Unlined
- V-neckline
- Regular fit
- Back zip fastening
- Polyblend
- Model wears a UK 8 and is 173cm tall",Red,"95% Polyester, 5% Elastane"
1115,Dorothy Perkins,Cow Print Shirt Dress,S$ 89.90,"- Cow print shirt mini dress with front tie detail
- Unlined
- Standard collared neckline
- Regular fit
- Button fastening
- Viscose
- Model wears a UK 8 and is 181cm tall",Black,100% Viscose
1116,Chancery,Isabella Midi Dress,S$ 97.90,"- Solid tone flounce hem midi dress
- Lined
- V neckline
- Slim fit
- Back zip fastening
- Polyblend",Black,"90% Polyester, 10% Elastane"
1117,River Island,Floral Hi Lo Midi Beach Dress,S$ 53.90,"- Multi tone floral print midi dress with waist tie sash
- Unlined
- Scoop neckline
- Regular fit
- Adjustable shoulder strap
- Polyester
- Model wears an S and is 174cm tall",Yellow Print,Polyester
1118,Mango,Spaghetti Strap Dress,S$ 39.90,"- Floral printed mini dress with shoulder tie
- Sizing runs one size larger
- Unlined
- Square neckline
- Zip fastening
- Viscose",Navy,100% Viscose
1119,Miss Selfridge,Burgundy Paisley Shirred Dress,S$ 59.90,"- Paisley print shirred mini dress
- Unlined
- High neckline
- Regular fit
- Back button fastening
- Polyblend
- Model wears a UK 8 and is 177cm tall",Burgundy,"93% Polyester, 7% Elastane"
1120,Tussah,Madelina Dress,S$ 121.90,"- All over print long sleeves mini dress
- Lined
- V neckline
- Regular fit
- Tie detail
- Pleated detail
- Puff sleeves
- Polyester",Plum Leopard,Outer:100% Polyester Lining:100% Polyester
1121,JACQUELINE DE YONG,Gaia Long Sleeve Dress,S$ 39.00,"- Monochrome wrap top mini dress
- Unlined
- Collared neckline
- Regular fit
- Polyblend
- Model wears an S and is 174cm tall",Black,"95% Polyester, 5% Elastane,"
1122,Pepe Jeans,Dua Lipa X Pepe Jeans Collections Farah Dress,S$ 316.90,"- In collaboration with Dua Lipa
- Sequin mini dress with open back design
- High neckline
- Lined
- Slim fit
- Button fastening
- Polyester
- Model wears an S and is 173cm tall",Black,100% Polyester
1123,ZALORA,Bridesmaids Asymmetric Maxi Dress,S$ 79.90,"- Plain maxi dress
- Unlined
- One shoulder neckline
- Regular fit
- Zip fastening
- Polyblend",Black,95% Polyester 5% Spandex
1124,ZALORA,Overlap Assymetrical Midi Dress,S$ 39.90,"- Paisley print wrap top asymmetrical hem midi dress
- Unlined
- V-neckline
- Flared fit
- Rayon blend",Black/Multi,95% Rayon 5% Spandex
1125,ZALORA,Cut In Handkerchief Hem Dress,S$ 39.90,"- Solid hue sleeveless midi dress
- Unlined
- Halter neckline
- Regular fit
- Zip fastening
- Polyester",Black,100% Polyester Woven
1126,JARLO LONDON,Primrose Dress,S$ 363.90,"- Maxi dress with lace overlay
- Partial lining
- Sweetheart neckline
- Built-in bra padding
- Regular fit
- Rear zip fastening
- Nylon
- Model wears a UK 8 and is 174cm tall",Ivory,100% Nylon
1127,WALG,Cold Shoulder Mini Dress,S$ 66.90,"- Solid tone cold shoulder mini dress
- Unlined
- Sweetheart neckline
- Regular fit
- Back zip fastening
- Polyblend
- Model wears a UK 8 and is 179cm tall",Blue,Blend
1128,ZALORA BASICS,Basic Wrap Midi Dress With Buckle,S$ 34.90,"- Strappy midi dress with allover stripes
- Unlined
- V neckline
- Regular fit
- Snap button fastening
- Self-tie waist closure
- Polyester",Forest With White Stripes,100% Polyester
1129,Quiz,Light Blue Scuba Wrap Asymmetric Hem Dress,S$ 104.90,"- Pastel shade ruched detail maxi dress with asymmetrical ruffled hem
- Unlined
- Bardot neckline
- Slim fit
- Polyblend",Light Blue,"94% Polyester, 6% Elastane"
1130,Mango,Detachable Belt Dress,S$ 45.90,"- Sleeveless plain mini dress with removable belt
- Sizing runs one size larger
- Unlined
- V neckline
- Regular fit
- Viscose blend",Light Pastel Grey,"53% Viscose, 47% Polyamide"
1131,WAREHOUSE,UTILITY DRAW CHORD MIDI DRESS,S$ 99.90,"- Solid-tone sleeveless dress with drawstring and pocket detail
- Unlined
- Round neckline
- Regular fit
- Drawstring fastening
- 2 front pockets
- Viscose blend",Black,"95% Viscose, 5% Elastane"
1132,Boohoo,Ruffle Bust Sweetheart Slip Dress,S$ 40.90,"- Floral printed tie up sleeves dress
- Sweetheart neckline
- Regular fit
- Self tie fastening
- Polyester",Red,100% Polyester
1133,A-IN GIRLS,Fashion Embroidery Round Neck Dress,S$ 208.95,"The Latest Korean Fashion Hot Selection
- Easy To Match
- Hot & New
- Temperamental Lady
- The Product Is Manufactured Differently Depending On The Supplier",navy,"94.5% Cotton, 5.5% Ammonia"
1134,Mango,Corduroy Dress,S$ 59.90,"- Sleeveless mini dress
- Sizing runs one size larger
- Unlined
- V neckline
- Regular fit
- Button fastening
- 2 pockets
- Cotton blend",Brown,"98% Cotton, 2% Elastane"
1135,Tokichoi,Button Up Pocket Sleeveless Dress,S$ 54.90,"- Solid tone utility midi dress
- Unlined
- Round neckline
- Regular fit
- Slip on style
- 2 chest flap pockets
- 2 front side pockets
- 1 back pocket
- Cotton",Sage,100% Cotton
1136,Angeleye,Jacelyn Dress,S$ 137.90,"- Monochrome sleeveless fit and flare dress with openwork detail
- Lined
- V-neckline
- Regular fit
- Back zip fastening
- Polyester
- Model wears an S and is 170cm tall",White,Polyester
1137,INDIKAH,Ruffle Trim Clip Back Mini Dress,S$ 100.00,"- Solid toned ruffle mini dress with waist tie sash
- Lined
- Square neckline
- Regular fit
- Zip fastening
- Rayon
- Model wears a size AUS 8 and is 177cm tall",Denim Blue,100% Rayon
1138,Dorothy Perkins,White Broderie Milkmaid Dress,S$ 89.90,"- Solid-colour mini dress with embroidery
- Lined
- Square neckline
- Regular fit
- Front button fastening
- Cotton",White,100% Cotton
1139,TOPSHOP,Floral Lace Mesh Midi Dress,S$ 79.90,"- Floral print lace trim cami midi dress
- Unlined
- V neckline
- Regular fit
- Slip on style
- Polyester",BLACK,100% Polyester
1140,Something Borrowed,Side Trim Cut In Midi Shift Dress,S$ 34.90,"- Stripe print side tape detail halter midi dress
- Halter neckline
- Unlined
- Regular fit
- Polyblend",Black/Multi,97% Polyester 3% Spandex
1141,Forever New,Elandra Lace Halter Dress,S$ 179.99,"Arriving in a striking navy, this pretty and playful halter dress is detailed with an all-over lace fabric and pleated trim. Wear yours to Spring Racing events, or to your next soiree with rose gold-tone jewellery and nude heels.
Size runs large. Please choose one size down from your usual size. 
- Length: 68.5cm (Size AU 8)
- Fitted bodice with front and back keyhole
- Tiered A-line skirt
- Spliced lace/woven fabrication
- Pleated trim
- Tie-neck halter design
- Zip back/hook and eye fastening
- Fully lined",Navy,"Outer: 71% Cotton, 29% Polyamide. Contrast: 100% Polyester. Lining: 95% Polyester, 5% Elastane"
1142,ZALORA,Short Sleeves Midi Dress,S$ 39.90,"- Printed dress with ruched neck detail
- Unlined
- Round neckline
- Regular fit
- Back zip fastening
- Polyester",Green/Multi,100% Polyester Woven
1143,Tussah,Anna Mini Dress,S$ 59.90,"- Flared sleeve tie waist mini dress
- Lined
- V-neckline
- Regular fit
- Self tie waist sash
- Polyester
- Model wears a size AUS 8 and is 174cm tall",Dusty Pink,100% Polyester
1144,French Connection,Fio Meadow Belted V-Neck Dress,S$ 139.90,"- Floral printed mini dress with waist tie sash
- Unlined
- V neckline
- Regular fit
- Button fastening
- Viscose
- Model wears a UK 8 and is 174cm tall",Fresco Blue Multi,100%Viscose
1145,Pomelo,Flared Sleeve Dress - White,S$ 49.00,"- Polyester
- Consists of subtle ruffles
- Semi-sheer external fabric with full lining
- Hits the upper thigh for a mini length
The Model has height: 173 cm and Bust / Waist / Hips: 31-24-34 cm.
She is wearing a size S.
This item is in Pomelo measurement, please refer to the sizing details to find your size.",White,100% Polyester
